method,accuracy,DPD,EOD,OCF_violation,OCF_violation_ratio_spread,rho_AIAN_NH,TPR_AIAN_NH,FPR_AIAN_NH,PPV_AIAN_NH,pi_AIAN_NH,rho_Asian_NH,TPR_Asian_NH,FPR_Asian_NH,PPV_Asian_NH,pi_Asian_NH,rho_Black_NH,TPR_Black_NH,FPR_Black_NH,PPV_Black_NH,pi_Black_NH,rho_Hispanic,TPR_Hispanic,FPR_Hispanic,PPV_Hispanic,pi_Hispanic,rho_Other_NH,TPR_Other_NH,FPR_Other_NH,PPV_Other_NH,pi_Other_NH,rho_White_NH,TPR_White_NH,FPR_White_NH,PPV_White_NH,pi_White_NH,fold,model,auroc,brier
EO,0.5817199107014634,0.10203933963137912,0.06605250959177178,0.37375135722993374,1.2459278084985261,0.6501220504475184,0.7988721804511278,0.5365853658536586,0.5319148936170213,0.43287225386493083,0.5805084745762712,0.7433808553971487,0.5315370483772198,0.2960259529602595,0.23116760828625235,0.6825478142076503,0.8094333649889205,0.5339265850945495,0.639729797348011,0.5394467213114754,0.6395032984090027,0.7631431767337807,0.53309265944645,0.5519822006472492,0.46255335661622043,0.6504237288135594,0.799203187250996,0.5320228281547241,0.5445168295331162,0.4431497175141243,0.6152573691157062,0.7995249674828931,0.5320116498901436,0.4043819003489503,0.3111834579850418,2,RandomForest,0.7058572302196408,0.20028566423817634
Calibration,0.7004451871483217,0.47558638973789014,0.5840294661294888,0.241423085134586,0.804801720619779,0.2839707078925956,0.424812030075188,0.17647058823529413,0.6475644699140402,0.43287225386493083,0.031073446327683617,0.07535641547861507,0.017758726270667484,0.5606060606060606,0.23116760828625235,0.5066598360655737,0.6593858816081039,0.3277715980719318,0.7020559487698012,0.5394467213114754,0.3824860949424395,0.5095078299776287,0.273164861612515,0.6161650321271559,0.46255335661622043,0.3785310734463277,0.5410358565737052,0.24920735573874445,0.6333955223880597,0.4431497175141243,0.14887813462384514,0.28072159701408134,0.08931582443411169,0.5867612293144208,0.3111834579850418,2,RandomForest,0.7058572302196408,0.20028566423817634
OCF,0.679243312401269,0.30827911302522304,0.3469413675342619,0.0008368340750645622,0.001879699248120259,0.43368592351505286,0.5827067669172933,0.3199426111908178,0.5816135084427767,0.43287225386493083,0.23116760828625235,0.3380855397148676,0.19902020820575628,0.3380855397148676,0.23116760828625235,0.5394467213114754,0.6850269072491295,0.3689284390063033,0.6850269072491295,0.5394467213114754,0.46255335661622043,0.5942393736017897,0.34921780986762935,0.5942393736017897,0.46255335661622043,0.4431497175141243,0.6063745019920319,0.3132530120481928,0.6063745019920319,0.4431497175141243,0.3112186537615486,0.5025730928009953,0.22477134535792753,0.50251625671473,0.3111834579850418,2,RandomForest,0.7058572302196408,0.20028566423817634
Unmitigated,0.6726764755799836,0.22287233211459434,0.21859180651140353,0.3563713872504672,1.1130362859045695,0.43278688524590164,0.5281090289608177,0.344391785150079,0.5871212121212122,0.48114754098360657,0.485273492286115,0.6310861423220974,0.4367601246105919,0.3246628131021195,0.2496493688639551,0.44037162162162163,0.5873167622689611,0.27462257368799425,0.7069428461833525,0.5300675675675676,0.5253613666228647,0.6517960602549246,0.4203944203944204,0.5627813906953477,0.4536136662286465,0.4603606668935012,0.6040848389630793,0.3505402160864346,0.5683665927568367,0.43314052398775094,0.30248903450827036,0.48842592592592593,0.21816831809918835,0.5037852317726531,0.3120012682978386,3,RandomForest,0.6997601617699899,0.20167525471220119
DP,0.6668668485710929,0.0004004475816031805,0.10119817876827222,0.23679790770497944,0.7395786337823419,0.3483606557377049,0.4497444633730835,0.25434439178515006,0.6211764705882353,0.48114754098360657,0.3487611033193081,0.50187265917603,0.29781931464174455,0.35924932975871315,0.2496493688639551,0.34847972972972974,0.48311026131293816,0.19662113587347232,0.7348521570528357,0.5300675675675676,0.3484888304862024,0.46292004634994205,0.2534872534872535,0.6025641025641025,0.4536136662286465,0.34875808097992517,0.4956794972505892,0.23649459783913565,0.615609756097561,0.43314052398775094,0.34853529214888407,0.5454494128274616,0.2592365004992703,0.48827453755180433,0.3120012682978386,3,RandomForest,0.6997601617699899,0.20167525471220119
EO,0.6263300129247882,0.11304726886774569,0.10995696106444375,0.24408891156717233,0.787167658825106,0.5024590163934426,0.6115843270868825,0.40126382306477093,0.5856443719412724,0.48114754098360657,0.45722300140252453,0.6067415730337079,0.4074766355140187,0.3312883435582822,0.2496493688639551,0.5702702702702702,0.7166985340981517,0.4051042415528397,0.6661729857819905,0.5300675675675676,0.5101182654402102,0.6376013904982619,0.4042809042809043,0.5669757856774859,0.4536136662286465,0.5205852330724736,0.6677140612725845,0.40816326530612246,0.5555555555555556,0.43314052398775094,0.4943719283411721,0.693089430894309,0.40425531914893614,0.4374131480491716,0.3120012682978386,3,RandomForest,0.6997601617699899,0.20167525471220119
Calibration,0.6962022011305926,0.6607956069559086,0.7511341232318205,0.418598673554213,1.3499479994129993,0.6729508196721311,0.7904599659284497,0.5639810426540285,0.5651644336175395,0.48114754098360657,0.012155212716222535,0.03932584269662921,0.003115264797507788,0.8076923076923077,0.2496493688639551,0.5081081081081081,0.659974506054812,0.3368080517613228,0.6884973404255319,0.5300675675675676,0.38988173455978975,0.5136152954808807,0.28715728715728717,0.5975733063700708,0.4536136662286465,0.3310649880911875,0.48232521602513745,0.2154861944777911,0.6310380267214799,0.43314052398775094,0.12318342757490884,0.2350948509485095,0.07243259850987019,0.5954525954525954,0.3120012682978386,3,RandomForest,0.6997601617699899,0.20167525471220119
OCF,0.6752744885569931,0.2776131496152534,0.3073130384342707,0.003597522328087506,0.011235955056179803,0.48114754098360657,0.5792163543441227,0.3902053712480253,0.5792163543441227,0.48114754098360657,0.25245441795231416,0.36891385767790263,0.21370716510903426,0.3648148148148148,0.2496493688639551,0.5300675675675676,0.6762268961121733,0.36520488856937455,0.6762268961121733,0.5300675675675676,0.4536136662286465,0.5758980301274623,0.35209235209235207,0.5758980301274623,0.4536136662286465,0.43314052398775094,0.5773762765121759,0.32292917166866747,0.5773762765121759,0.43314052398775094,0.3120188835455971,0.5014114724480578,0.22613103925032643,0.5013831649071303,0.3120012682978386,3,RandomForest,0.6997601617699899,0.20167525471220119
Unmitigated,0.6735772941499014,0.21632349031887166,0.21280416479456526,0.34397701609203796,1.0409922316210825,0.43548387096774194,0.575925925925926,0.3271428571428571,0.575925925925926,0.43548387096774194,0.4862466725820763,0.6405451448040886,0.4319136172765447,0.34306569343065696,0.2604259094942325,0.435958093950659,0.5728466218379763,0.28300536672629695,0.6934108527131783,0.5277120648867861,0.5198575009895765,0.6540738652382295,0.4017857142857143,0.5888324873096447,0.46800369441878875,0.4628774422735346,0.5959349593495935,0.35962145110410093,0.5625479662317728,0.4369449378330373,0.30353401067070485,0.49046352368555096,0.21910945248197944,0.5027265344007426,0.311123241358666,4,RandomForest,0.7009755424520894,0.2013960549725206
DP,0.6665143543480815,0.0006035352353063739,0.08272356262200156,0.22417461751350387,0.6784291520678855,0.34838709677419355,0.47962962962962963,0.24714285714285714,0.5995370370370371,0.43548387096774194,0.3487133984028394,0.5076660988074957,0.2927414517096581,0.3791348600508906,0.2604259094942325,0.34859749915511995,0.47262247838616717,0.21001788908765653,0.7154629180804654,0.5277120648867861,0.3489906320094999,0.472511981956583,0.24032738095238096,0.633648393194707,0.46800369441878875,0.34849023090586145,0.4682926829268293,0.2555205047318612,0.5871559633027523,0.4369449378330373,0.34852353365850225,0.5456449148225706,0.25949593579060376,0.48709139594806244,0.311123241358666,4,RandomForest,0.7009755424520894,0.2013960549725206
EO,0.6374139979372561,0.0958876607933386,0.07216153412800186,0.21595239831341237,0.6535459014041559,0.4782258064516129,0.6203703703703703,0.36857142857142855,0.5649241146711635,0.43548387096774194,0.42945874001774625,0.5928449744463373,0.3719256148770246,0.359504132231405,0.2604259094942325,0.5253464008110849,0.6625040025616394,0.37209302325581395,0.6654872949501447,0.5277120648867861,0.4862119013062409,0.6196786016351846,0.3687996031746032,0.596472184531886,0.46800369441878875,0.4770870337477798,0.608130081300813,0.3753943217665615,0.5569620253164557,0.4369449378330373,0.46266133718370867,0.6650065085743392,0.37127447472010633,0.44719314938154137,0.311123241358666,4,RandomForest,0.7009755424520894,0.2013960549725206
Calibration,0.6969463556013943,0.48068530790366903,0.566783456914981,0.2730441531191068,0.8263251001935957,0.32741935483870965,0.46296296296296297,0.22285714285714286,0.6157635467980296,0.43548387096774194,0.043478260869565216,0.09540034071550256,0.02519496100779844,0.5714285714285714,0.2604259094942325,0.5241635687732342,0.6621837976304835,0.3699463327370304,0.6666666666666666,0.5277120648867861,0.3671988388969521,0.4947843247815055,0.25496031746031744,0.6306144448436939,0.46800369441878875,0.38401420959147425,0.5138211382113821,0.2832807570977918,0.5846438482886216,0.4369449378330373,0.14817488686587663,0.27862357801799764,0.08925924032513675,0.5850267379679145,0.311123241358666,4,RandomForest,0.7009755424520894,0.2013960549725206
OCF,0.6757705915375276,0.2662931402338916,0.260997566551622,0.0016204364869817844,0.005110732538330387,0.43548387096774194,0.575925925925926,0.3271428571428571,0.575925925925926,0.43548387096774194,0.26175687666370895,0.403747870528109,0.21175764847030593,0.4016949152542373,0.2604259094942325,0.5280500168976006,0.664745437079731,0.37531305903398926,0.66432,0.5277120648867861,0.46800369441878875,0.5971243304200733,0.35441468253968256,0.5971243304200733,0.46800369441878875,0.4369449378330373,0.5658536585365853,0.33690851735015775,0.5658536585365853,0.4369449378330373,0.311123241358666,0.5004810685381176,0.22560196308982158,0.5004810685381176,0.311123241358666,4,RandomForest,0.7009755424520894,0.2013960549725206
Unmitigated,0.6768975691271313,0.1715889400039391,0.2034822029454631,0.3475262434953833,1.1161494194137738,0.405761316872428,0.5404896421845574,0.30116959064327486,0.5821501014198783,0.43703703703703706,0.47668393782383417,0.649706457925636,0.4218362282878412,0.32806324110671936,0.2406971267074894,0.4600995366397803,0.591231463571889,0.3108256880733945,0.6840731070496083,0.5323494079286082,0.47909184197024113,0.6142458100558659,0.36432637571157495,0.5887550200803213,0.45920985120574653,0.465275278877294,0.6076271186440678,0.3602251407129456,0.5545243619489559,0.42461317020510975,0.30750290196630203,0.5032316079357051,0.21835402534237808,0.5121253717684741,0.312937493404622,0,MLP,0.7054519970367638,0.2004428030484686
DP,0.6698869422178125,0.0005223278384485219,0.0892913242424932,0.24764436552479502,0.7953589692149879,0.34897119341563787,0.480225988700565,0.24707602339181287,0.6014150943396226,0.43703703703703706,0.34903438530381536,0.4911937377690802,0.303970223325062,0.33873144399460187,0.2406971267074894,0.34854985412733824,0.4661508704061896,0.21467889908256882,0.7119645494830132,0.5323494079286082,0.34851205746536684,0.4740223463687151,0.24193548387096775,0.624585940375414,0.45920985120574653,0.3486865779057215,0.48135593220338985,0.2507817385866166,0.586171310629515,0.42461317020510975,0.34857012205846144,0.5529702692069915,0.2554716498144119,0.49644280740703367,0.312937493404622,0,MLP,0.7054519970367638,0.2004428030484686
EO,0.619520091908405,0.09430792271525645,0.052386528575025015,0.2933495391164451,0.9421501941175507,0.5423868312757202,0.6854990583804144,0.43128654970760233,0.5523520485584219,0.43703703703703706,0.49175694771549694,0.675146771037182,0.4336228287841191,0.33045977011494254,0.2406971267074894,0.5860648704307534,0.721792392005158,0.4315596330275229,0.6556368960468522,0.5323494079286082,0.5498973832734736,0.6882681564245811,0.43240037950664134,0.5747609050618148,0.45920985120574653,0.5397625044980209,0.6855932203389831,0.43214509068167606,0.5393333333333333,0.42461317020510975,0.5254141897358331,0.727533299612207,0.4333546653014207,0.433319943763808,0.312937493404622,0,MLP,0.7054519970367638,0.2004428030484686
Calibration,0.6984908222146793,0.5544037408975596,0.6888649580284673,0.32359330473959425,1.039284042490105,0.3465020576131687,0.480225988700565,0.24269005847953215,0.6057007125890737,0.43703703703703706,0.0009420631182289214,0.003913894324853229,0.0,1.0,0.2406971267074894,0.5553458040157886,0.6927788523533205,0.39889908256880735,0.6640914709517923,0.5323494079286082,0.4025141097998974,0.5435754189944134,0.2827324478178368,0.6201402166985341,0.45920985120574653,0.28535444404462035,0.4110169491525424,0.19262038774233897,0.6116015132408575,0.42461317020510975,0.14946005839107954,0.2814590007306244,0.0893382823499296,0.5893151329724641,0.312937493404622,0,MLP,0.7054519970367638,0.2004428030484686
OCF,0.6799394240058487,0.2911812496620043,0.31471583890703686,0.000609318505503591,0.001956947162426559,0.43703703703703706,0.5781544256120528,0.32748538011695905,0.5781544256120528,0.43703703703703706,0.24116815826660387,0.3542074363992172,0.2053349875930521,0.353515625,0.2406971267074894,0.5323494079286082,0.6689232753062541,0.37688073394495414,0.6689232753062541,0.5323494079286082,0.45933812211390457,0.5977653631284916,0.3417931688804554,0.597598436191008,0.45920985120574653,0.42461317020510975,0.5669491525423729,0.31957473420888055,0.5669491525423729,0.42461317020510975,0.312937493404622,0.5096386219299724,0.22334570587482402,0.5096386219299724,0.312937493404622,0,MLP,0.7054519970367638,0.2004428030484686
Unmitigated,0.6788166792866654,0.17731521516850307,0.21044416049067213,0.33919241132641387,1.0800024556138763,0.4354575163398693,0.5698529411764706,0.32794117647058824,0.5816135084427767,0.4444444444444444,0.4782003710575139,0.6308851224105462,0.42830769230769233,0.32492725509214354,0.24628942486085342,0.4634691421695032,0.6123362096516459,0.29017857142857145,0.7106824925816023,0.5379061371841155,0.4834214940007741,0.6174157303370786,0.369601527081842,0.5866026154256738,0.4592955747645465,0.4569327731092437,0.6122931442080378,0.332703213610586,0.5954022988505747,0.44432773109243695,0.30610627883227104,0.5015851449275363,0.2178635318170202,0.5096347425941904,0.3110187695883368,1,MLP,0.7049306377423268,0.2002854336534621
DP,0.671022742108149,0.0004367972125663422,0.10648328754578756,0.24102275854093547,0.7674262819297513,0.3488562091503268,0.48161764705882354,0.2426470588235294,0.6135831381733021,0.4444444444444444,0.34879406307977734,0.4971751412429379,0.30030769230769233,0.35106382978723405,0.24628942486085342,0.3489771359807461,0.4822627037392138,0.19382440476190477,0.7433497536945812,0.5379061371841155,0.34860018062185527,0.4643258426966292,0.2502982581722739,0.6117690599555885,0.4592955747645465,0.3487394957983193,0.4940898345153664,0.23251417769376181,0.6295180722891566,0.44432773109243695,0.34854033876817975,0.5539515398550725,0.2558139534883721,0.49431674665319525,0.3110187695883368,1,MLP,0.7049306377423268,0.2002854336534621
EO,0.6544687850857724,0.1243935710155411,0.11815294502133322,0.190304464887408,0.6059371687855365,0.4362745098039216,0.5772058823529411,0.3235294117647059,0.5880149812734082,0.4444444444444444,0.3803339517625232,0.5386064030131826,0.32861538461538464,0.348780487804878,0.24628942486085342,0.5047275227780643,0.6567593480345159,0.32775297619047616,0.6999318801089919,0.5379061371841155,0.4386530770223197,0.5696629213483146,0.32736816988785494,0.5964705882352941,0.4592955747645465,0.4534313725490196,0.61150512214342,0.3270321361058601,0.5992277992277992,0.44432773109243695,0.421893157727929,0.6300384963768116,0.32793253258369537,0.4644630858478361,0.3110187695883368,1,MLP,0.7049306377423268,0.2002854336534621
Calibration,0.6986474842685187,0.47927257545617524,0.5881068842051665,0.25866908182531007,0.8414365517679172,0.3227124183006536,0.4650735294117647,0.2088235294117647,0.640506329113924,0.4444444444444444,0.030612244897959183,0.07344632768361582,0.016615384615384615,0.5909090909090909,0.24628942486085342,0.5098848203541344,0.6615532118887824,0.3333333333333333,0.6979096426163183,0.5379061371841155,0.44355567023609854,0.575561797752809,0.33142448103078026,0.5959860383944153,0.4592955747645465,0.3918067226890756,0.5484633569739953,0.2665406427221172,0.6219839142091153,0.44432773109243695,0.1310349684825862,0.24983016304347827,0.07740863787375415,0.5929857565170653,0.3110187695883368,1,MLP,0.7049306377423268,0.2002854336534621
OCF,0.6811666100942584,0.2911528904308688,0.3069571513434555,0.0005914620215692853,0.0018832391713747842,0.4444444444444444,0.5790441176470589,0.33676470588235297,0.5790441176470589,0.4444444444444444,0.24675324675324675,0.3766478342749529,0.2043076923076923,0.37593984962406013,0.24628942486085342,0.5379061371841155,0.6836049856184084,0.36830357142857145,0.6836049856184084,0.5379061371841155,0.4594245903754354,0.5910112359550562,0.34764972560248153,0.5908452681830947,0.4592955747645465,0.44432773109243695,0.5973207249802994,0.3219911783238815,0.5973207249802994,0.44432773109243695,0.3110187695883368,0.5078691123188406,0.22215691285458727,0.5078691123188406,0.3110187695883368,1,MLP,0.7049306377423268,0.2002854336534621
Unmitigated,0.6803399610950821,0.18293969980360858,0.1964215552817989,0.33163770288695676,1.1055388251586487,0.44100895036615134,0.6071428571428571,0.31420373027259685,0.5959409594095941,0.43287225386493083,0.4595103578154426,0.6130346232179226,0.41334966319657074,0.3084016393442623,0.23116760828625235,0.475922131147541,0.6210826210826211,0.30589543937708563,0.7039827771797632,0.5394467213114754,0.48764713491139566,0.6269574944071589,0.3677496991576414,0.5946949602122016,0.46255335661622043,0.4615112994350282,0.6390438247011953,0.3202282815472416,0.613618974751339,0.4431497175141243,0.3047074351077871,0.49901034892269414,0.21692810791477185,0.5096159399364713,0.3111834579850418,2,MLP,0.707940109940307,0.1994280676720039
DP,0.6710315025392639,0.0015610658306249303,0.11756911185479499,0.2601255448752946,0.8671477542262788,0.3482506102522376,0.4906015037593985,0.23959827833572453,0.6098130841121495,0.43287225386493083,0.3498116760828625,0.4908350305498982,0.30740967544396813,0.3243606998654105,0.23116760828625235,0.3485314207650273,0.4840139284583729,0.18984056358917314,0.7491425771680549,0.5394467213114754,0.34859655930668737,0.47315436241610737,0.24139590854392298,0.6278293135435993,0.46255335661622043,0.3485169491525424,0.5075697211155379,0.2219403931515536,0.6453900709219859,0.4431497175141243,0.3485789705235372,0.5508115138833908,0.2572173113279853,0.4917205169628433,0.3111834579850418,2,MLP,0.707940109940307,0.1994280676720039
EO,0.6243064349778712,0.1169026504275879,0.09652310761158911,0.2893728089390321,0.9646456734033111,0.5524816924328723,0.7330827067669173,0.4146341463414634,0.5743740795287187,0.43287225386493083,0.4778719397363465,0.6435845213849287,0.4280465401102266,0.31133004926108376,0.23116760828625235,0.5947745901639344,0.7401076289965178,0.42454579162031886,0.6712604076945162,0.5394467213114754,0.5448195576251456,0.6828859060402684,0.4259927797833935,0.5797720797720798,0.46255335661622043,0.5667372881355932,0.7386454183266933,0.4299302473050095,0.577570093457944,0.4431497175141243,0.5178178618565772,0.721370808120794,0.42585969035818305,0.4335089209855565,0.3111834579850418,2,MLP,0.707940109940307,0.1994280676720039
Calibration,0.7014243377677977,0.4915678737921027,0.5812945781264405,0.24227985169453922,0.8506921580938088,0.4467046379170057,0.6165413533834586,0.3170731707317073,0.5974499089253188,0.43287225386493083,0.04190207156308851,0.10183299389002037,0.023882424984690752,0.5617977528089888,0.23116760828625235,0.5334699453551912,0.6831275720164609,0.3581757508342603,0.6907810499359796,0.5394467213114754,0.4343551933773121,0.5741051454138703,0.3140794223826715,0.6113758189398452,0.46255335661622043,0.4413841807909605,0.6175298804780877,0.30120481927710846,0.62,0.4431497175141243,0.13057633084029915,0.25131482214556355,0.07603086198967861,0.5989218328840971,0.3111834579850418,2,MLP,0.707940109940307,0.1994280676720039
OCF,0.6825202031411152,0.30827911302522304,0.35056080677261936,0.0,0.0,0.43287225386493083,0.5958646616541353,0.3084648493543759,0.5958646616541353,0.43287225386493083,0.23116760828625235,0.3360488798370672,0.1996325780771586,0.3360488798370672,0.23116760828625235,0.5394467213114754,0.6866096866096866,0.3670745272525028,0.6866096866096866,0.5394467213114754,0.46255335661622043,0.602069351230425,0.34247894103489773,0.602069351230425,0.46255335661622043,0.4431497175141243,0.6183266932270917,0.3037412809131262,0.6183266932270917,0.4431497175141243,0.3111834579850418,0.5065316971102188,0.2229318890194676,0.5065316971102188,0.3111834579850418,2,MLP,0.707940109940307,0.1994280676720039
Unmitigated,0.6739428437145057,0.1922010770578203,0.18025282483138114,0.3026401327984794,0.9452202433382748,0.4483606557377049,0.555366269165247,0.34913112164297,0.5959780621572212,0.48114754098360657,0.44974287050023376,0.5973782771535581,0.40062305295950157,0.3316008316008316,0.2496493688639551,0.4538851351351351,0.6003824091778203,0.2886412652767793,0.7011537030145143,0.5300675675675676,0.4981603153745072,0.6245654692931634,0.39321789321789324,0.5687153785280928,0.4536136662286465,0.4576386526029262,0.6001571091908877,0.3487394957983193,0.5680297397769517,0.43314052398775094,0.3059592383166869,0.4946928635953026,0.22037022812812043,0.5044619724797053,0.3120012682978386,3,MLP,0.7012277994876964,0.20123925297588138
DP,0.6669582359622439,0.0004004475816031805,0.09973640067098011,0.23679790770497944,0.7395786337823419,0.3483606557377049,0.4514480408858603,0.2527646129541864,0.6235294117647059,0.48114754098360657,0.3487611033193081,0.4943820224719101,0.3003115264797508,0.353887399463807,0.2496493688639551,0.34847972972972974,0.47960484384958574,0.20057512580877068,0.7295201163354338,0.5300675675675676,0.3484888304862024,0.46176129779837777,0.2544492544492544,0.6010558069381599,0.4536136662286465,0.34841782919360326,0.48625294579732914,0.24309723889555823,0.6044921875,0.43314052398775094,0.34857052264440097,0.5473690153568203,0.25841718513966766,0.4899434000404285,0.3120012682978386,3,MLP,0.7012277994876964,0.20123925297588138
EO,0.6388892515372665,0.11727671746079887,0.11283219111865428,0.2162227855821848,0.6845350892304551,0.4860655737704918,0.606473594548552,0.3744075829383886,0.6003372681281619,0.48114754098360657,0.4230949041608228,0.5767790262172284,0.3719626168224299,0.34033149171270716,0.2496493688639551,0.5403716216216217,0.6896112173358827,0.37203450754852624,0.6764613941856831,0.5300675675675676,0.47844940867279895,0.6063151796060255,0.3722943722943723,0.5748420763526504,0.4536136662286465,0.48553929908132015,0.6362922230950511,0.37034813925570226,0.5676243868255081,0.43314052398775094,0.4667159893603903,0.6728206865401988,0.3732493535089741,0.4497829779203623,0.3120012682978386,3,MLP,0.7012277994876964,0.20123925297588138
Calibration,0.6969333002598013,0.5414944309667311,0.6720375820854907,0.32073780248310585,1.001743757205978,0.49836065573770494,0.6218057921635435,0.38388625592417064,0.600328947368421,0.48114754098360657,0.009350163627863487,0.028089887640449437,0.003115264797507788,0.75,0.2496493688639551,0.5508445945945946,0.7001274697259401,0.38245866283249463,0.6737197178779516,0.5300675675675676,0.4017082785808147,0.5252027809965237,0.29918229918229916,0.5930650964998364,0.4536136662286465,0.33310649880911875,0.4713275726630008,0.22749099639855944,0.6128702757916241,0.43314052398775094,0.13459810812239073,0.2559846431797651,0.07955040069641806,0.5933778301269468,0.3120012682978386,3,MLP,0.7012277994876964,0.20123925297588138
OCF,0.6767758528401896,0.28041819870361245,0.3032884324804319,0.0,0.0,0.48114754098360657,0.5979557069846678,0.37282780410742494,0.5979557069846678,0.48114754098360657,0.2496493688639551,0.37453183520599254,0.20809968847352026,0.37453183520599254,0.2496493688639551,0.5300675675675676,0.6778202676864244,0.3634076204169662,0.6778202676864244,0.5300675675675676,0.4536136662286465,0.5767670915411356,0.3513708513708514,0.5767670915411356,0.4536136662286465,0.43314052398775094,0.5742340926944226,0.32533013205282113,0.5742340926944226,0.43314052398775094,0.3120012682978386,0.503443992773261,0.2251837058657859,0.503443992773261,0.3120012682978386,3,MLP,0.7012277994876964,0.20123925297588138
Unmitigated,0.6742692272543311,0.19903817022347958,0.209946155546765,0.3302305384290312,0.9993906832911391,0.4290322580645161,0.5666666666666667,0.32285714285714284,0.575187969924812,0.43548387096774194,0.4835847382431233,0.6405451448040886,0.4283143371325735,0.344954128440367,0.2604259094942325,0.45251774248056775,0.5824527697726545,0.3073345259391771,0.6792382374906647,0.5277120648867861,0.5033645599683335,0.6363123766563293,0.3864087301587302,0.5916120576671036,0.46800369441878875,0.461101243339254,0.5878048780487805,0.3627760252365931,0.5570107858243452,0.4369449378330373,0.30432638974485393,0.49465164978210424,0.2183681815858085,0.5056992420297403,0.311123241358666,4,MLP,0.7013031261892555,0.20116659424107466
DP,0.6656788124861287,0.00037937838633367305,0.08633357407230541,0.22406881159736836,0.6781089471367294,0.34838709677419355,0.4648148148148148,0.25857142857142856,0.5810185185185185,0.43548387096774194,0.3487133984028394,0.49233390119250425,0.2981403719256149,0.36768447837150126,0.2604259094942325,0.3487664751605272,0.4713416586615434,0.21180679785330947,0.7131782945736435,0.5277120648867861,0.3485948014249901,0.4764589794192275,0.2361111111111111,0.639666919000757,0.46800369441878875,0.34849023090586145,0.4715447154471545,0.25299684542586753,0.5912334352701325,0.4369449378330373,0.34852353365850225,0.5439470258645085,0.2602627677521599,0.48557570858384275,0.311123241358666,4,MLP,0.7013031261892555,0.20116659424107466
EO,0.6242281029283131,0.09159174197618858,0.06976684542548117,0.24344751662238218,0.7367555439910847,0.521774193548387,0.6537037037037037,0.42,0.5455950540958269,0.43548387096774194,0.46805678793256433,0.6320272572402045,0.41031793641271747,0.35165876777251187,0.2604259094942325,0.5596485299087529,0.6929234710214537,0.4107334525939177,0.6533816425120773,0.5277120648867861,0.5261907903417338,0.6563292923597406,0.4117063492063492,0.5837512537612839,0.46800369441878875,0.5172291296625222,0.6471544715447154,0.416403785488959,0.5467032967032966,0.4369449378330373,0.5010124843725238,0.7017941026656856,0.41033178262869996,0.43580641760095595,0.311123241358666,4,MLP,0.7013031261892555,0.20116659424107466
Calibration,0.6965155293288249,0.5258920118879942,0.6335808239249269,0.3184577827109783,0.9637622933873589,0.4346774193548387,0.5777777777777777,0.3242857142857143,0.5788497217068646,0.43548387096774194,0.01685891748003549,0.044293015332197615,0.007198560287942412,0.6842105263157895,0.2604259094942325,0.5427509293680297,0.6778738392571245,0.39177101967799643,0.6590909090909091,0.5277120648867861,0.3706293706293706,0.5018325345362278,0.2552083333333333,0.6336774652901388,0.46800369441878875,0.3960923623445826,0.5308943089430894,0.2914826498422713,0.5856502242152466,0.4369449378330373,0.15049919881671392,0.28111381515648876,0.09150861407903481,0.5811395811395811,0.311123241358666,4,MLP,0.7013031261892555,0.20116659424107466
OCF,0.6766975207906315,0.2672861553925536,0.26152287719677225,0.0,0.0,0.43548387096774194,0.5777777777777777,0.32571428571428573,0.5777777777777777,0.43548387096774194,0.2604259094942325,0.40034071550255534,0.21115776844631073,0.40034071550255534,0.2604259094942325,0.5277120648867861,0.6618635926993276,0.3778175313059034,0.6618635926993276,0.5277120648867861,0.46800369441878875,0.5982520439808289,0.35342261904761907,0.5982520439808289,0.46800369441878875,0.4369449378330373,0.567479674796748,0.3356466876971609,0.567479674796748,0.4369449378330373,0.311123241358666,0.5025751315863942,0.224656203670569,0.5025751315863942,0.311123241358666,4,MLP,0.7013031261892555,0.20116659424107466
Unmitigated,0.6770020104963576,0.1782602183892863,0.19458656581462655,0.3282924429102817,1.0543762562124557,0.4181069958847737,0.5480225988700564,0.3172514619883041,0.5728346456692913,0.43703703703703706,0.4658502119642016,0.6340508806262231,0.412531017369727,0.3276036400404449,0.2406971267074894,0.4690235112407757,0.6002578981302386,0.31963302752293576,0.68130259787779,0.5323494079286082,0.4844792201128784,0.6254189944134079,0.36480075901328274,0.5927985173418057,0.45920985120574653,0.4649154372076286,0.6101694915254238,0.35772357723577236,0.5572755417956656,0.42461317020510975,0.3062190017235921,0.5000281009385713,0.21794445155510048,0.5109987938659468,0.312937493404622,0,XGBoost,0.7060909915788409,0.20024815311324262
DP,0.6679156113736651,0.00045913595027102794,0.08888625816272477,0.24703504701936177,0.7934020220525612,0.34897119341563787,0.4689265536723164,0.25584795321637427,0.5872641509433962,0.43703703703703706,0.3485633537447009,0.4892367906066536,0.303970223325062,0.33783783783783783,0.2406971267074894,0.34854985412733824,0.46099290780141844,0.22055045871559634,0.7040866568193008,0.5323494079286082,0.34851205746536684,0.47374301675977654,0.24217267552182165,0.6242178873757821,0.45920985120574653,0.3486865779057215,0.4830508474576271,0.24953095684803,0.5882352941176471,0.42461317020510975,0.3485349467093461,0.5498791659641432,0.25682836298476897,0.4937175152646717,0.312937493404622,0,XGBoost,0.7060909915788409,0.20024815311324262
