model,method,accuracy_mean,accuracy_std,DPD_mean,DPD_std,EOD_mean,EOD_std,OCF_violation_mean,OCF_violation_std,OCF_violation_ratio_spread_mean,OCF_violation_ratio_spread_std,rho_AIAN_NH_mean,rho_AIAN_NH_std,TPR_AIAN_NH_mean,TPR_AIAN_NH_std,FPR_AIAN_NH_mean,FPR_AIAN_NH_std,PPV_AIAN_NH_mean,PPV_AIAN_NH_std,pi_AIAN_NH_mean,pi_AIAN_NH_std,rho_Asian_NH_mean,rho_Asian_NH_std,TPR_Asian_NH_mean,TPR_Asian_NH_std,FPR_Asian_NH_mean,FPR_Asian_NH_std,PPV_Asian_NH_mean,PPV_Asian_NH_std,pi_Asian_NH_mean,pi_Asian_NH_std,rho_Black_NH_mean,rho_Black_NH_std,TPR_Black_NH_mean,TPR_Black_NH_std,FPR_Black_NH_mean,FPR_Black_NH_std,PPV_Black_NH_mean,PPV_Black_NH_std,pi_Black_NH_mean,pi_Black_NH_std,rho_Hispanic_mean,rho_Hispanic_std,TPR_Hispanic_mean,TPR_Hispanic_std,FPR_Hispanic_mean,FPR_Hispanic_std,PPV_Hispanic_mean,PPV_Hispanic_std,pi_Hispanic_mean,pi_Hispanic_std,rho_Other_NH_mean,rho_Other_NH_std,TPR_Other_NH_mean,TPR_Other_NH_std,FPR_Other_NH_mean,FPR_Other_NH_std,PPV_Other_NH_mean,PPV_Other_NH_std,pi_Other_NH_mean,pi_Other_NH_std,rho_White_NH_mean,rho_White_NH_std,TPR_White_NH_mean,TPR_White_NH_std,FPR_White_NH_mean,FPR_White_NH_std,PPV_White_NH_mean,PPV_White_NH_std,pi_White_NH_mean,pi_White_NH_std,auroc_mean,auroc_std,brier_mean,brier_std
RandomForest,Calibration,0.69794274940271,0.0014632874762792924,0.5335861590636803,0.06781801636985883,0.6429269214963319,0.06680969433943028,0.30717582123676807,0.06053948956575623,0.9897484185317899,0.19979475378447037,0.4341848068365334,0.1356556895520556,0.5753729527991913,0.1292557649267579,0.3207869697475731,0.13464233526076128,0.604222023270306,0.028281563251769646,0.44619702945955214,0.01789322039615248,0.020596788829512887,0.014638587267095701,0.05186832986213963,0.030504235049579775,0.010323467834549582,0.009456097393978954,0.6730028592097558,0.09845017423374293,0.24564588764255654,0.009685059172654276,0.5212144055803887,0.013642471259607405,0.668698159383744,0.01062105758221938,0.3524288695153676,0.02066668072935484,0.6847142783323696,0.013660399005618665,0.5334963797757105,0.004502957275040917,0.37160122671325146,0.012826039703306336,0.49741050266491343,0.013123827258332535,0.26416007112162887,0.013888414677959083,0.6166670635262497,0.01077352842140603,0.46053522864678975,0.004712795665117656,0.3570104426290181,0.032989001299790884,0.5019810589028391,0.03151286289965156,0.24456087873973154,0.038461448754742056,0.6159135238516698,0.032080790773121905,0.4364352161264919,0.007186819931606154,0.14081506123275814,0.010212515660502052,0.26609644955870293,0.017432990837167227,0.08409952105632013,0.007134959029399188,0.5892589055538182,0.006517448488563441,0.31165284612690103,0.0007313789896311914,0.7028987903737939,0.0022188536229350965,0.20104145160381712,0.0004837966686374546
RandomForest,DP,0.6679260635553426,0.0013960403239116838,0.0004767444446025615,0.00012268746624858527,0.09986430951597361,0.015708287887789028,0.2414667679574619,0.01121283175724698,0.7679759869056861,0.060024322903055254,0.34856515306602015,0.00029053151009105795,0.4774584948899701,0.014421032055892017,0.2452721953534905,0.005990093250148006,0.6105112114302089,0.00980685583506654,0.44619702945955214,0.01789322039615248,0.3486462330501915,0.00014658193291840443,0.49438068179281325,0.015389707691169423,0.3009319794666431,0.006918379814894872,0.3486917890832549,0.023410601015597207,0.24564588764255654,0.009685059172654276,0.34862666999484027,0.00013344772224155473,0.47755988544396094,0.008011426521952771,0.2010676699506695,0.01064956459354871,0.730849925731637,0.016167010592208438,0.5334963797757105,0.004502957275040917,0.34863765197792235,0.00018199419267056217,0.46967070481381634,0.0037333398466085055,0.24525340574107002,0.00457196927465094,0.6204485451218423,0.010291705544607017,0.46053522864678975,0.004712795665117656,0.34863826694847394,0.00011275576108194459,0.4862868552142666,0.012331581661697235,0.24184676082851625,0.011492248843633868,0.6088870401282906,0.02252745755339553,0.4364352161264919,0.007186819931606154,0.34853557912748767,1.2118308401197993e-05,0.5474869297469234,0.0017729914508660468,0.2584598772566495,0.0007480498429088848,0.489549502451912,0.001609659738633769,0.31165284612690103,0.0007313789896311914,0.7028987903737939,0.0022188536229350965,0.20104145160381712,0.0004837966686374546
RandomForest,EO,0.6263814863675854,0.026045638129535455,0.10726124260977002,0.012016380222823003,0.08637756853362857,0.027123404408631875,0.2564684162874067,0.0691258659097418,0.8257153632588394,0.24242024875454454,0.5179648120828672,0.07610124145156719,0.6565094821508575,0.08128974388327793,0.40696523804905527,0.07540428716698673,0.567280654582639,0.022040812105000494,0.44619702945955214,0.01789322039615248,0.45890181702725685,0.07410816075600277,0.6225927656079256,0.07854671361682428,0.4056230954856625,0.07492445563725135,0.33546865191942954,0.022484599137459406,0.24564588764255654,0.009685059172654276,0.566163059637027,0.06747373810885296,0.7073530611365456,0.06006310079237877,0.4046924414528993,0.07569715362338619,0.6691511184380061,0.022872407908084102,0.5334963797757105,0.004502957275040917,0.5141935113982271,0.07515157050007887,0.6418286548644002,0.07454781823330492,0.40518785925475764,0.07568289010978645,0.5773199999501095,0.018087312818567222,0.46053522864678975,0.004712795665117656,0.5197711793143036,0.07432106226625954,0.6663349457901783,0.07411768619209996,0.40615349655179644,0.07543443479786956,0.5621536422434483,0.024989996537674256,0.4364352161264919,0.007186819931606154,0.49555925949049895,0.07195621210295261,0.6948145851946865,0.06465832200932282,0.4053426682020508,0.07525107798014811,0.4402250648783569,0.022486373098644152,0.31165284612690103,0.0007313789896311914,0.7028987903737939,0.0022188536229350965,0.20104145160381712,0.0004837966686374546
RandomForest,OCF,0.6778167322603528,0.002058888453237154,0.2869966729719269,0.014202003230004595,0.3116696798398894,0.028594980404852765,0.0013328222791274887,0.0012455894573313744,0.004036666801011402,0.003956154452263373,0.4463597633895765,0.01777460208485129,0.5827039902284288,0.00601220963450133,0.33737044861809445,0.0265215453158834,0.5824853385335256,0.006027991762475636,0.44619702945955214,0.01789322039615248,0.24656729720594656,0.010312709129378522,0.3660901039097809,0.02142037183556712,0.20743893984089024,0.005317661529119862,0.3647198131375749,0.02068650763827237,0.24564588764255654,0.009685059172654276,0.5335639701778734,0.004417348721976082,0.6777597837496704,0.008463544206731819,0.36856135027955683,0.00450653054414808,0.6776746963337242,0.008595071510433148,0.5334963797757105,0.004502957275040917,0.4605608828284214,0.004705855138238597,0.5887445444320244,0.007373581366856397,0.3510776406547594,0.0021275959040487975,0.5887115958626818,0.007368513763389378,0.46053522864678975,0.004712795665117656,0.4364352161264919,0.007186819931606154,0.5839762626535807,0.01940244027209481,0.3219184023101063,0.008571374734937272,0.5839762626535807,0.01940244027209481,0.4364352161264919,0.007186819931606154,0.3116809960063118,0.0007596143704197385,0.503414216206387,0.0024527499405293286,0.22487213950325438,0.0010795158474776558,0.5033687297150864,0.0024259912514048303,0.31165284612690103,0.0007313789896311914,0.7028987903737939,0.0022188536229350965,0.20104145160381712,0.0004837966686374546
RandomForest,Unmitigated,0.6749967967133118,0.0018247864946686271,0.21923139854863843,0.006932658655022476,0.22627558935635098,0.012403953620914024,0.37030382524487904,0.016977203969637672,1.1775009398146914,0.08779763719892955,0.43254076713530615,0.016938661552918777,0.5682970240110796,0.030749943515103288,0.3240957896598927,0.015915183579788866,0.5854114565182327,0.005961844372616649,0.44619702945955214,0.01789322039615248,0.49245199133813433,0.007163170066948703,0.6434041922993633,0.016222092734408944,0.4432866553093631,0.011182008508632909,0.3209871514569743,0.015164907196578684,0.24564588764255654,0.009685059172654276,0.44316630738949864,0.005791465456880336,0.5864810174677068,0.012096795947798302,0.27913383630147504,0.008551194801531613,0.7060210189873566,0.012632504145373062,0.5334963797757105,0.004502957275040917,0.5218679244785132,0.00573580605516315,0.6507603563863303,0.005220625280797183,0.41177846668863616,0.008026495833573354,0.574325894578245,0.00834009165952455,0.46053522864678975,0.004712795665117656,0.4576568836007021,0.007246322361860037,0.6060147747585235,0.008759066843116817,0.3425403668789005,0.017392458894088296,0.5782156389068237,0.0206720771240841,0.4364352161264919,0.007186819931606154,0.3026365259298748,0.0012621443892575739,0.4917564015443495,0.0027901123431698593,0.21701106595301214,0.0015396287546960467,0.506409128356373,0.0026923483763714156,0.31165284612690103,0.0007313789896311914,0.7028987903737939,0.0022188536229350965,0.20104145160381712,0.0004837966686374546
XGBoost,Calibration,0.698705178249739,0.0015926054430129173,0.537064364552249,0.032815042726637635,0.6502814425634843,0.04171064260128238,0.30324075222324637,0.03488602300193882,0.9763163297739974,0.125619510429487,0.4406368650700223,0.04844161840252409,0.5870444325003932,0.053529897470613645,0.3232904559341922,0.0470721426847771,0.5953331504269036,0.016981267095233333,0.44619702945955214,0.01789322039615248,0.02353163324807428,0.013220131135379051,0.05329318412711302,0.02939680576644778,0.013797575383810493,0.007958078794204139,0.5501258163401306,0.02963055743885864,0.24564588764255654,0.009685059172654276,0.5605959978003233,0.02656626926973411,0.7035746266905972,0.020761347673388005,0.3969720527096087,0.03567064288368083,0.6702084514228173,0.01674380092456531,0.5334963797757105,0.004502957275040917,0.40366286278965385,0.04246013490214924,0.5364296236961069,0.04738114907378129,0.29025869441062924,0.03866334670593986,0.6133391009305487,0.015307070478616831,0.46053522864678975,0.004712795665117656,0.3617555396809685,0.07436926388011653,0.5113113540040556,0.088019562666374,0.245671241120132,0.06475270854092435,0.6238354939038453,0.03854713860543352,0.4364352161264919,0.007186819931606154,0.14171746034145122,0.009115332051794645,0.2685186801846789,0.01427691353049646,0.08430042300160509,0.006689557272856944,0.5909128561643839,0.006452510562386804,0.31165284612690103,0.0007313789896311914,0.7048741689043447,0.0024386741868130373,0.20031325111240209,0.0006074981990182356
XGBoost,DP,0.6689809263272805,0.002353331105867206,0.0003722102294875018,5.153162880228571e-05,0.10145842999233827,0.01166573602502603,0.24150475191962525,0.011269302072135652,0.7681026092545307,0.060219519633953715,0.34856515306602015,0.00029053151009105795,0.46876348782476,0.017897608601184913,0.2524306365481702,0.00968369991871615,0.5992671915016977,0.011937941706940458,0.44619702945955214,0.01789322039615248,0.3486462330501915,0.00014658193291840443,0.4946559234291901,0.00537598093764183,0.3010682117000335,0.0030689866994691186,0.34851725577175285,0.014326966933387135,0.24564588764255654,0.009685059172654276,0.34855836398391127,5.316218263441606e-05,0.47666371530522467,0.008770527201631295,0.2019415476386197,0.0115993924799609,0.7296271841586528,0.017309622474378738,0.5334963797757105,0.004502957275040917,0.3485848745666543,8.369565182553087e-05,0.4711320732297133,0.004363446552281148,0.2438909604861003,0.005360204820375717,0.6224876722361302,0.01154711738067296,0.46053522864678975,0.004712795665117656,0.34863826694847394,0.00011275576108194459,0.49053398347568455,0.012337478167258314,0.23855479804085084,0.011688369729183832,0.614204778222182,0.022721610488988183,0.4364352161264919,0.007186819931606154,0.34857081117380645,7.935346751344324e-05,0.5496561920889711,0.0031405509702976874,0.25752932571598486,0.001429887784943799,0.4914393315263392,0.0027836691123463648,0.31165284612690103,0.0007313789896311914,0.7048741689043447,0.0024386741868130373,0.20031325111240209,0.0006074981990182356
XGBoost,EO,0.6281466856089597,0.01972817596403045,0.1072442435905268,0.015324231950168207,0.08604265268476,0.029827985954986785,0.2558612626074704,0.050451156292806706,0.8180900663150681,0.16531530647316764,0.5191839124330138,0.055000819215489376,0.6612024935192682,0.059584727745332314,0.40534621017560984,0.05750692933204723,0.5690607216895884,0.023227375961560437,0.44619702945955214,0.01789322039615248,0.4602013104676888,0.058771999980034656,0.6245288037824092,0.06902547383662382,0.406683230895925,0.05563229683110152,0.3340165502154786,0.013545268894051348,0.24564588764255654,0.009685059172654276,0.5674455540582156,0.04617196799006416,0.7081516910595365,0.03824137224502788,0.40641710085779914,0.056400818020684675,0.6672343808728323,0.02027175811031054,0.5334963797757105,0.004502957275040917,0.5208224990314512,0.05724293484432007,0.6558355554504136,0.05914092747167912,0.40549289759590296,0.05533048680401229,0.5810841331599343,0.011949684788318031,0.46053522864678975,0.004712795665117656,0.526381757705588,0.050624716350526344,0.6839607339633209,0.04780345546095998,0.4041056009774315,0.05790507867667595,0.5687921537957612,0.026729300502447453,0.4364352161264919,0.007186819931606154,0.4977292453673864,0.053611966881384976,0.7000091627062706,0.04778260259173525,0.40615267246882647,0.05603327721468511,0.4400097817030993,0.015412964799563875,0.31165284612690103,0.0007313789896311914,0.7048741689043447,0.0024386741868130373,0.20031325111240209,0.0006074981990182356
XGBoost,OCF,0.6794616989607147,0.0022907364112132343,0.2874192218064576,0.013334634783479904,0.30949929896233674,0.021531592814989314,0.0005836075368115592,0.0006376492257219686,0.0019541008617208976,0.0022347759963921962,0.44619702945955214,0.01789322039615248,0.5868641765262002,0.010749902168663679,0.3333905443923316,0.022576903794174447,0.5868641765262002,0.010749902168663679,0.44619702945955214,0.01789322039615248,0.24611131097471745,0.009358266533491073,0.36505536196480837,0.01429432451031273,0.20729350669368968,0.00635585544855748,0.36435541530944227,0.014543889420609944,0.24564588764255654,0.009685059172654276,0.5335305327811751,0.0045483770760509626,0.6745546609271452,0.009188466867043532,0.3721494756137667,0.005236257516971883,0.6745113248289567,0.009140854415171899,0.5334963797757105,0.004502957275040917,0.46053522864678975,0.004712795665117656,0.594724517277408,0.007929910759696535,0.34591826486441857,0.0025716063049605587,0.594724517277408,0.007929910759696535,0.46053522864678975,0.004712795665117656,0.4364352161264919,0.007186819931606154,0.5870813059584264,0.020312576969157153,0.31953236016871445,0.010471185772578174,0.5870813059584264,0.020312576969157153,0.4364352161264919,0.007186819931606154,0.31170917622629846,0.0006952700643186993,0.5060362128329299,0.0025094090998445165,0.22372680200249526,0.0012590637236621458,0.5059446967240179,0.002522415653305868,0.31165284612690103,0.0007313789896311914,0.7048741689043447,0.0024386741868130373,0.20031325111240209,0.0006074981990182356
XGBoost,Unmitigated,0.6774955763112356,0.0022349573166898606,0.18200679482517504,0.006688888017714689,0.19923954986477962,0.008405635758294363,0.32505844206584317,0.01627135415521037,1.033898296841944,0.08364550787014975,0.43342425905156556,0.012486404501786117,0.5723596558103141,0.024789003516139527,0.3219420158006967,0.006657767492285549,0.5885965564193112,0.012322623854780935,0.44619702945955214,0.01789322039615248,0.46779092980454784,0.004052096597391989,0.6221742987191687,0.006194534934707988,0.41747835699882757,0.007079812434179692,0.3267603592420588,0.01402276623380397,0.24564588764255654,0.009685059172654276,0.46609586859560864,0.004615480676797422,0.6077052085306132,0.010879197661200981,0.3039880706971678,0.012204427456786645,0.6956366504290022,0.014697367891770065,0.5334963797757105,0.004502957275040917,0.4876819587782425,0.0056919811985943845,0.6236133441944611,0.006361624345529189,0.3715653069710135,0.008805070249988247,0.5889637695376588,0.009970029936305164,0.46053522864678975,0.004712795665117656,0.46131534286013504,0.0055858328626085816,0.6145162202482221,0.01592568935875656,0.34242695472830625,0.01525509610379536,0.5815374164847282,0.021432361990600748,0.4364352161264919,0.007186819931606154,0.3056751639530675,0.001225201940597016,0.49879704855522766,0.0022231165730602315,0.21823880713404792,0.00172223472944233,0.5085552326645276,0.0025135435519743547,0.31165284612690103,0.0007313789896311914,0.7048741689043447,0.0024386741868130373,0.20031325111240209,0.0006074981990182356
