accuracy,DPD,EOD,OCF_violation,OCF_violation_ratio_spread,TPR_AIAN_NH,FPR_AIAN_NH,rho_AIAN_NH,pi_AIAN_NH,TPR_Asian_NH,FPR_Asian_NH,rho_Asian_NH,pi_Asian_NH,TPR_Black_NH,FPR_Black_NH,rho_Black_NH,pi_Black_NH,TPR_Hispanic,FPR_Hispanic,rho_Hispanic,pi_Hispanic,TPR_Other_NH,FPR_Other_NH,rho_Other_NH,pi_Other_NH,TPR_White_NH,FPR_White_NH,rho_White_NH,pi_White_NH,bootstrap_id,method
0.677696632000564,0.18605647870188197,0.19448562212876105,0.31857304884001086,1.0141553702974928,0.5730007336757154,0.31594546532305867,0.4308196721311475,0.44688524590163936,0.6174043510877719,0.41152961123894877,0.4617778998443651,0.24407214135310812,0.6133452868852459,0.3017461825089501,0.46780193154284544,0.5329147186294919,0.6212001356085434,0.38004246284501064,0.49112487637291136,0.46062151892145126,0.6096800656275636,0.35154894671623294,0.46261913166254853,0.4302859159901165,0.4990751392930455,0.2170439891101877,0.3050683976710294,0.312108816716771,0,Unmitigated
0.669795580528843,0.00014994394371081743,0.10281452157435375,0.24326344070528363,0.7744124171411708,0.4801907556859868,0.24214582098399526,0.34852459016393444,0.44688524590163936,0.4973743435858965,0.30059343587259296,0.3486221733955873,0.24407214135310812,0.4805968237704918,0.1977789142982392,0.3484967409480258,0.5329147186294919,0.46818849587524014,0.2462362478286045,0.3484722294518765,0.46062151892145126,0.48400328137817883,0.2463444857496902,0.3486057183198023,0.4302859159901165,0.551059078297354,0.25657584999897654,0.3484866619261178,0.312108816716771,0,DP
0.6797698094191187,0.28875102733589125,0.31059537105075447,0.00011782688388648787,0.00037509377344346895,0.5876742479823918,0.33313574392412565,0.44688524590163936,0.44688524590163936,0.3664666166541635,0.20467482136369142,0.24416369129360066,0.24407214135310812,0.677061987704918,0.36845181559143714,0.5329147186294919,0.5329147186294919,0.589275624364335,0.3508010036672457,0.4606475456769559,0.46062151892145126,0.5744052502050861,0.32143742255266416,0.4302859159901165,0.4302859159901165,0.5082222372606077,0.22312856938161424,0.312108816716771,0.312108816716771,0,OCF
0.6403376615916467,0.11643435654474393,0.10448561807460066,0.2241786847170505,0.713657410254203,0.6331621423330888,0.36721991701244816,0.4860655737704918,0.44688524590163936,0.578019504876219,0.36865689717815187,0.41975647715828984,0.24407214135310812,0.6825051229508197,0.36925549791773216,0.5361908337030338,0.5329147186294919,0.6109729912984518,0.36812391430225827,0.4799854250169174,0.46062151892145126,0.6292042657916325,0.3680297397769517,0.4804094599364631,0.4302859159901165,0.6677268728429315,0.3690766176079258,0.46228799538148513,0.312108816716771,0,EO
0.6783755062182267,0.18359566612940942,0.19808213496192664,0.32075882689127677,1.003251124216829,0.5910261125413755,0.3332363213038417,0.4471161657189277,0.44175467099918764,0.6426744610887833,0.41487542745481193,0.4719450800915332,0.2505263157894737,0.6097797299916026,0.30912174618390975,0.46938916052613455,0.533055574684939,0.6268639791347735,0.3693650489161711,0.48736002494219127,0.45823482033827845,0.6195997458703939,0.3393591821468645,0.4625969127610533,0.4397569323182231,0.4964567909619869,0.2167932924928853,0.30376435881278185,0.31098468980035837,1,Unmitigated
0.6700645191612248,9.997198086719727e-05,0.09267723035615327,0.23528283717499407,0.7359042093792435,0.46965796248620817,0.25145518044237486,0.3478472786352559,0.44175467099918764,0.5082206795761783,0.29421104054714214,0.34782608695652173,0.2505263157894737,0.4759382468832763,0.20153381019098887,0.3478066248880931,0.533055574684939,0.4756477859046323,0.23968923844235565,0.34781366104601313,0.45823482033827845,0.49126429479034306,0.23525744919586086,0.34783823426695537,0.4397569323182231,0.5492879621453961,0.25701381047511507,0.3479065968689603,0.31098468980035837,1,DP
0.6799081953173345,0.2825292588954653,0.28674044723980374,0.0003333357189244884,0.0007355645457889359,0.5833026848105921,0.33032596041909196,0.4420796100731113,0.44175467099918764,0.3847278041651443,0.205666829506595,0.2505263157894737,0.2505263157894737,0.671468251404948,0.3750460880466042,0.533055574684939,0.533055574684939,0.5957362363213698,0.34193362746978706,0.45823482033827845,0.45823482033827845,0.5933926302414231,0.31916219922702904,0.4397569323182231,0.4397569323182231,0.5053317937920261,0.22330255823340367,0.31100933256823404,0.31098468980035837,1,OCF
0.635277437615376,0.10188021861182034,0.0675770081949193,0.2410932693853575,0.7540777471232603,0.6487679293858036,0.3853317811408615,0.501705930138099,0.44175467099918764,0.6218487394957983,0.3882510991695164,0.44677345537757435,0.2505263157894737,0.6894257476907176,0.3879507410957894,0.5486536739893947,0.533055574684939,0.645744741169133,0.3881642048724343,0.5061965756449894,0.45823482033827845,0.6699491740787802,0.38449071188131156,0.5100230495215478,0.4397569323182231,0.6864090199008355,0.3878786640166359,0.4807170341372743,0.31098468980035837,1,EO
0.6778637395002963,0.18127414810242637,0.20359722199153693,0.3349207149991831,1.0782975128781258,0.5592365862441484,0.31536867041753036,0.425414364640884,0.451251218719532,0.6170379054318093,0.421455938697318,0.4684507042253521,0.24028169014084508,0.6070655633354551,0.30195679057248853,0.4646773262721934,0.5333197542180127,0.62248593236392,0.3718676912796525,0.4875064267352185,0.46141388174807196,0.6026597469996756,0.33983218163869694,0.4533987386124737,0.4320953048353188,0.5013234994683379,0.21785871670578108,0.3062322786327921,0.31176205052970135,2,Unmitigated
0.6694352549825451,0.0015184596910898795,0.10327682465019253,0.2496259707175399,0.8036859212340514,0.4656103709038531,0.25259105715131774,0.3487162820929477,0.451251218719532,0.4912075029308324,0.30564825114324556,0.3502347417840376,0.24028169014084508,0.47683004455760664,0.20237142649305304,0.34874562922225616,0.5333197542180127,0.46955262131595077,0.24528662116366762,0.3487660668380463,0.46141388174807196,0.4918910152448913,0.23988153998025666,0.34877365101611774,0.4320953048353188,0.5516730390715142,0.25681769269397503,0.348742400090282,0.31176205052970135,2,DP
0.6800204706687172,0.2925685805090925,0.3099695312832307,0.0006601695239423611,0.0019538882375926825,0.583003240907454,0.34409238969499556,0.45190120246993826,0.451251218719532,0.3634232121922626,0.20195278704733655,0.24075117370892019,0.24028169014084508,0.6733927434754933,0.3732450716519968,0.5333197542180127,0.5333197542180127,0.5952420747673965,0.3468092215168727,0.461439588688946,0.46141388174807196,0.5793058709049627,0.3200888450148075,0.4320953048353188,0.4320953048353188,0.5080201805389019,0.22285989526220318,0.31176205052970135,0.31176205052970135,2,OCF
0.5993467141182338,0.1033025747245806,0.08326004075927773,0.3201781101044227,1.030832804129358,0.7277637738566799,0.4903760734379627,0.597497562560936,0.451251218719532,0.6881594372801876,0.4872080088987764,0.5354929577464789,0.24028169014084508,0.7714194780394653,0.4872335782352513,0.6387955324710595,0.5333197542180127,0.7285085520084684,0.4869457305140566,0.5984061696658097,0.46141388174807196,0.7411612066169315,0.4850691016781836,0.5957252978276104,0.4320953048353188,0.7699825795796476,0.48714348668231244,0.5753219822539463,0.31176205052970135,2,EO
0.6781744550076112,0.17674906917485222,0.19656389427951626,0.3220220086873825,1.0334560814506144,0.5861943024105186,0.3301831069108092,0.4446440235140431,0.4470934030045722,0.6238601823708206,0.4145351696999508,0.4657190635451505,0.2445187662578967,0.6129703157496691,0.3033691225472047,0.470618275909029,0.5402083617050252,0.6187628161312372,0.3672414625899628,0.4826576753182258,0.4588724221751745,0.614406779661017,0.34351052183432673,0.4592881521209166,0.4273873371874347,0.4999604961681283,0.21797127542043454,0.30590860614337356,0.31184642622073766,3,Unmitigated
0.6691323726392802,0.00012139131806743197,0.10448670611329211,0.24319669337715416,0.780484237036475,0.46493791088385683,0.25457767277023036,0.34862834748530375,0.4470934030045722,0.49430091185410335,0.3015248401377275,0.3486622073578595,0.2445187662578967,0.47772105628033024,0.1970381340244354,0.3486653956148713,0.5402083617050252,0.4716905901116427,0.2443124184900739,0.34864999085182574,0.4588724221751745,0.49641460234680573,0.23853545797348255,0.3487497388033712,0.4273873371874347,0.5495434485716543,0.25761078603870863,0.3486489435467124,0.31184642622073766,3,DP
0.6805661810975308,0.2955037909134979,0.3059605175467885,0.0002367759786577991,0.0007598784194529085,0.589481373265157,0.33225044300059065,0.44725669497060744,0.4470934030045722,0.3776595744680851,0.2016724053123463,0.24470457079152733,0.2445187662578967,0.6836200920148736,0.37171417993335804,0.5402083617050252,0.5402083617050252,0.5923331054910003,0.3456986910109646,0.4588724221751745,0.4588724221751745,0.5826271186440678,0.3116409195961562,0.4274569896217873,0.4273873371874347,0.5071501935687762,0.2233571340889562,0.31185698547398727,0.31184642622073766,3,OCF
0.6330005979315225,0.1146641705144627,0.0937908446024448,0.24581314479140048,0.7888811402074578,0.6471877282688093,0.3951565268753692,0.507838014369693,0.4470934030045722,0.6109422492401215,0.3942449581898672,0.44723151244890375,0.2445187662578967,0.7047330938425663,0.3940762680488708,0.5618956829633664,0.5402083617050252,0.6470722260195945,0.39342124329807276,0.5098146841266107,0.4588724221751745,0.6623207301173403,0.3948424765843571,0.5091592951173644,0.4273873371874347,0.6917459565006377,0.39406788330128073,0.48689772659277536,0.31184642622073766,3,EO
0.6788559402799573,0.18407885297255328,0.2087846455737216,0.3392914309175707,1.096302819201013,0.5739292364990689,0.3165784832451499,0.4300969278790866,0.44110399211434204,0.6288897426046869,0.4254594134112206,0.4743992606284658,0.24057301293900185,0.6135871641410926,0.3036517890077462,0.47001127781005436,0.5367554082225487,0.6283783783783784,0.3710918710918711,0.4890891099421905,0.4586219467736055,0.6264504848195835,0.34695421869088156,0.4706047819971871,0.44240506329113927,0.4995380385794123,0.21667476783749903,0.30501025696963724,0.3122904182662027,4,Unmitigated
0.6706624506837047,0.00013542087057449859,0.10418537882906609,0.24784356058011567,0.8008206792904522,0.47746741154562383,0.24750146972369194,0.3489403647116806,0.44110399211434204,0.501728774490972,0.3007180236095899,0.3490757855822551,0.24057301293900185,0.4805806698077168,0.1965326447805238,0.3489969584088035,0.5367554082225487,0.4747331364978424,0.24261664261664262,0.34907036091870214,0.4586219467736055,0.4940391034811636,0.23382519863791146,0.3489451476793249,0.44240506329113927,0.5518861546782045,0.2568190539537977,0.34896568225561847,0.3122904182662027,4,DP
