method,accuracy,DPD,EOD,OCF_violation,OCF_violation_ratio_spread,rho_AIAN_NH,TPR_AIAN_NH,FPR_AIAN_NH,PPV_AIAN_NH,pi_AIAN_NH,rho_Asian_NH,TPR_Asian_NH,FPR_Asian_NH,PPV_Asian_NH,pi_Asian_NH,rho_Black_NH,TPR_Black_NH,FPR_Black_NH,PPV_Black_NH,pi_Black_NH,rho_Hispanic,TPR_Hispanic,FPR_Hispanic,PPV_Hispanic,pi_Hispanic,rho_Other_NH,TPR_Other_NH,FPR_Other_NH,PPV_Other_NH,pi_Other_NH,rho_White_NH,TPR_White_NH,FPR_White_NH,PPV_White_NH,pi_White_NH,fold,model,auroc,brier
EO,0.6048136152918017,0.10780110192080883,0.07098973700807554,0.3062377308523171,1.0152676889965027,0.5954861111111112,0.7240773286467487,0.4699828473413379,0.6005830903790087,0.4939236111111111,0.5188766114180479,0.6760828625235404,0.4680073126142596,0.318544809228039,0.24447513812154695,0.6266777133388567,0.747072599531616,0.46964490263459335,0.6747752511898466,0.5660314830157415,0.5740981667652276,0.6936823559023408,0.4680946006247211,0.5677791512154924,0.46989946777055,0.5930888575458392,0.7321699544764795,0.4723320158102767,0.5737217598097503,0.46473906911142454,0.5554790393388999,0.7378184124299757,0.4673799249291423,0.43269796993646364,0.3257639666006714,2,RandomForest,0.6956480760614968,0.20642160626192052
Calibration,0.6858322220105417,0.5636526340362618,0.6656627502348537,0.2990316216809423,1.0565529007312913,0.4574652777777778,0.5957820738137083,0.32246998284734135,0.6432637571157496,0.4939236111111111,0.013812154696132596,0.03954802259887006,0.005484460694698354,0.7,0.24447513812154695,0.5774647887323944,0.7052107728337237,0.4108438335242459,0.6912482065997131,0.5660314830157415,0.3893554109994086,0.5109489051094891,0.2815707273538599,0.6166464155528554,0.46989946777055,0.517277856135402,0.6684370257966616,0.38603425559947296,0.6005453306066802,0.46473906911142454,0.1412068520272015,0.25462424690836066,0.08640808926793146,0.5874177029992684,0.3257639666006714,2,RandomForest,0.6956480760614968,0.20642160626192052
OCF,0.6660951292309646,0.3217220449770446,0.33727622752351843,0.00014662122374367603,0.00042278828876440855,0.4939236111111111,0.6274165202108963,0.36363636363636365,0.6274165202108963,0.4939236111111111,0.24447513812154695,0.3559322033898305,0.20840950639853748,0.3559322033898305,0.24447513812154695,0.5661971830985916,0.6932084309133489,0.40053455517373043,0.6930055604331284,0.5660314830157415,0.47001774098166765,0.5897306821042033,0.3639000446229362,0.589582284851535,0.46989946777055,0.46473906911142454,0.6047040971168437,0.3432147562582345,0.6047040971168437,0.46473906911142454,0.32590169579065165,0.5039107916710707,0.2398947986620024,0.5036978341257263,0.3257639666006714,2,RandomForest,0.6956480760614968,0.20642160626192052
Unmitigated,0.6655108909633581,0.22892376722236113,0.20878760445048167,0.3468269902370923,1.1541176470588237,0.4551223934723481,0.5708955223880597,0.345679012345679,0.6095617529880478,0.485947416137806,0.48104819840898455,0.6108949416342413,0.4399260628465804,0.30544747081712065,0.24052409920449228,0.4735715461880454,0.6147058823529412,0.2940516273849607,0.7267037552155772,0.5598550963280092,0.5453894787069068,0.6681704260651629,0.4338720692010016,0.5831146106736658,0.47596325897650005,0.46620689655172415,0.6370539104024298,0.3240682248894504,0.6205621301775148,0.45413793103448274,0.31646571148454566,0.49262070419565673,0.23113845839609876,0.5079623892602859,0.32632140215689986,3,RandomForest,0.6948572273175526,0.20661514777743178
DP,0.6561757795135581,0.0005395942101478757,0.1227970815155042,0.2601673589945122,0.8657450217441062,0.3653671804170444,0.46828358208955223,0.26807760141093473,0.6228287841191067,0.485947416137806,0.3649976602714085,0.4883268482490272,0.325939617991374,0.3217948717948718,0.24052409920449228,0.3648937921949613,0.49205882352941177,0.2031425364758698,0.7549638989169675,0.5598550963280092,0.3649051652153167,0.48370927318295737,0.25699977236512633,0.6309251389342923,0.47596325897650005,0.36482758620689654,0.5239179954441914,0.2324699936828806,0.6521739130434783,0.45413793103448274,0.3648841569342438,0.548123550495467,0.27612530957183345,0.49019515414349013,0.32632140215689986,3,RandomForest,0.6948572273175526,0.20661514777743178
EO,0.5729218263796279,0.09817929587152907,0.07557412938851116,0.3758176255066557,1.2505882352941178,0.657298277425204,0.7649253731343284,0.5555555555555556,0.5655172413793104,0.485947416137806,0.6013102480112307,0.7490272373540856,0.5545286506469501,0.29961089494163423,0.24052409920449228,0.6994895438827597,0.8138235294117647,0.5540591096146652,0.6513653483992468,0.5598550963280092,0.6575211738041274,0.768922305764411,0.5563396312315046,0.5566037735849056,0.47596325897650005,0.6772413793103448,0.8246013667425968,0.5546430827542641,0.5529531568228105,0.45413793103448274,0.6335678288240252,0.7969639468690702,0.5544208134398856,0.41047916383874034,0.32632140215689986,3,RandomForest,0.6948572273175526,0.20661514777743178
Calibration,0.6887534133485743,0.5819468653146198,0.7081918059052414,0.30570132405874895,1.0172659647516593,0.4587488667271079,0.5764925373134329,0.3474426807760141,0.6106719367588933,0.485947416137806,0.009358914365933552,0.019455252918287938,0.0061614294516327784,0.5,0.24052409920449228,0.5913057796805533,0.7276470588235294,0.4178825289936401,0.6889445836814257,0.5598550963280092,0.44781104616485745,0.5736842105263158,0.3334850899157751,0.6097496004262121,0.47596325897650005,0.3917241379310345,0.5611237661351557,0.25078963992419456,0.6505281690140845,0.45413793103448274,0.14836856499079792,0.26918616909129245,0.08984604386345649,0.5920472988638998,0.32632140215689986,3,RandomForest,0.6948572273175526,0.20661514777743178
OCF,0.6680129548485426,0.319330997123517,0.3465701533531701,0.0001151640504763377,0.00025062656641616776,0.485947416137806,0.5970149253731343,0.38095238095238093,0.5970149253731343,0.485947416137806,0.24052409920449228,0.35019455252918286,0.20579174368453482,0.35019455252918286,0.24052409920449228,0.5598550963280092,0.696764705882353,0.38570894126449684,0.696764705882353,0.5598550963280092,0.47608254801383754,0.5994987468671679,0.36398816298656955,0.5993485342019544,0.47596325897650005,0.45413793103448274,0.6256643887623387,0.31143398610233736,0.6256643887623387,0.45413793103448274,0.32632140215689986,0.5046911237613325,0.23992136237138406,0.5046911237613325,0.32632140215689986,3,RandomForest,0.6948572273175526,0.20661514777743178
Unmitigated,0.6646726360576618,0.23160733913284937,0.21657883649945173,0.3457168963320063,1.138362615646292,0.4426229508196721,0.5778175313059034,0.31666666666666665,0.6296296296296297,0.4823123382226057,0.4883177570093458,0.6166982922201139,0.4463732176069436,0.31100478468899523,0.24626168224299066,0.4768542419549131,0.6074367570862542,0.3075098814229249,0.7192349332370985,0.5646188263637928,0.5477386934673367,0.6697015680323722,0.43823796548592187,0.5784185233726518,0.47307968413496054,0.4714138993495378,0.6067746686303387,0.35380678182981445,0.59840232389252,0.46490927764464224,0.31613135433448736,0.4942257217847769,0.22979438110749187,0.5104364326375711,0.32650053131320056,4,RandomForest,0.6953294585818556,0.20634248892655113
DP,0.6566203086302153,0.0029316780775101026,0.11723423076828826,0.25729609163464146,0.8472141656261368,0.36496980155306297,0.4776386404293381,0.26,0.6312056737588653,0.4823123382226057,0.3677570093457944,0.49335863377609107,0.3267203967761934,0.3303684879288437,0.24626168224299066,0.3648253312682843,0.4846083511124657,0.20948616600790515,0.75,0.5646188263637928,0.36491983728164634,0.48280222559433483,0.2590826521344233,0.6259016393442624,0.47307968413496054,0.36494351249572066,0.4963181148748159,0.2507997440818938,0.6322701688555347,0.46490927764464224,0.3649093339731944,0.5519685039370079,0.27422638436482083,0.49387064957024096,0.32650053131320056,4,RandomForest,0.6953294585818556,0.20634248892655113
EO,0.6256175779513559,0.11525957055342995,0.10102152176264123,0.2483115847851373,0.817630344800464,0.5323554788610871,0.667262969588551,0.4066666666666667,0.6045380875202593,0.4823123382226057,0.4462616822429907,0.5844402277039848,0.4011159330440174,0.3225130890052356,0.24626168224299066,0.5615212527964206,0.6854617494666261,0.4007905138339921,0.6892430278884463,0.5646188263637928,0.5098109595597032,0.6320182094081942,0.40009082652134426,0.5864820464679653,0.47307968413496054,0.5213967819239986,0.6627393225331369,0.39859245041586694,0.5909389363099147,0.46490927764464224,0.4909505364549412,0.6786876640419948,0.39993892508143325,0.4513527666259382,0.32650053131320056,4,RandomForest,0.6953294585818556,0.20634248892655113
Calibration,0.6870515018733727,0.5964508979907588,0.7025493801063798,0.3139949286453554,1.033909803266117,0.4624676445211389,0.6010733452593918,0.3333333333333333,0.6268656716417911,0.4823123382226057,0.009813084112149532,0.024667931688804556,0.0049597024178549285,0.6190476190476191,0.24626168224299066,0.6062639821029083,0.7272173117951843,0.44940711462450594,0.6772636957138802,0.5646188263637928,0.3786791098348887,0.49949418310571575,0.27020890099909173,0.6240126382306477,0.47307968413496054,0.31496062992125984,0.44698085419734906,0.20025591810620602,0.6597826086956522,0.46490927764464224,0.13889555410825077,0.2552230971128609,0.0825020358306189,0.5999506416584403,0.32650053131320056,4,RandomForest,0.6953294585818556,0.20634248892655113
OCF,0.6665523591795263,0.31543029092423813,0.32926625438743107,0.003848796719518321,0.013282732447817747,0.4823123382226057,0.6153846153846154,0.35833333333333334,0.6153846153846154,0.4823123382226057,0.24953271028037383,0.3586337760910816,0.2138871667699938,0.3539325842696629,0.24626168224299066,0.564963001204612,0.6879000304785127,0.40553359683794465,0.6874809625342675,0.5646188263637928,0.47307968413496054,0.5953464845725848,0.36330608537693004,0.5953464845725848,0.47307968413496054,0.46490927764464224,0.6001472754050073,0.3474088291746641,0.6001472754050073,0.46490927764464224,0.32651767044870256,0.5064566929133858,0.23928644136807817,0.5064301086557136,0.32650053131320056,4,RandomForest,0.6953294585818556,0.20634248892655113
Unmitigated,0.6666073968705548,0.1677844699529698,0.1650008562391065,0.2867296812215393,0.970359915314044,0.411599625818522,0.5211538461538462,0.30783242258652094,0.615909090909091,0.4864359214218896,0.447356529597831,0.5853211009174312,0.40227817745803357,0.32222222222222224,0.24627202892001807,0.4922616075886171,0.6276595744680851,0.3177142857142857,0.718052738336714,0.5631552670993509,0.49292761202900276,0.6306306306306306,0.368349558523885,0.6076681938750904,0.4749791988589088,0.447615732683606,0.5799540933435348,0.3371647509578544,0.5894245723172629,0.4549251653324051,0.32514314207603295,0.5065605733256047,0.23727732121892706,0.5083553675304072,0.3262951563816434,0,MLP,0.6971561093772397,0.2057846707891095
DP,0.6575772200772201,0.0007916074822242325,0.11514148681055156,0.2544646115609216,0.8363540243346997,0.3648269410664172,0.47307692307692306,0.26229508196721313,0.6307692307692307,0.4864359214218896,0.36556710347943966,0.4954128440366973,0.32314148681055155,0.3337453646477132,0.24627202892001807,0.36495257114328505,0.4867021276595745,0.208,0.7510259917920656,0.5631552670993509,0.36503031023416144,0.4904904904904905,0.25152818655195835,0.638228590035819,0.4749791988589088,0.3647754959972154,0.49196633511859217,0.25862068965517243,0.6135496183206107,0.4549251653324051,0.3649134269846455,0.552510934288876,0.27405441274054415,0.49403948546388354,0.3262951563816434,0,MLP,0.6971561093772397,0.2057846707891095
EO,0.644203413940256,0.12998772664921882,0.1270452425878934,0.20463711177816427,0.6725849654065544,0.4639850327408793,0.5826923076923077,0.35154826958105645,0.6108870967741935,0.4864359214218896,0.3953908721192951,0.5357798165137615,0.34952038369304556,0.33371428571428574,0.24627202892001807,0.5253785987685139,0.6628250591016549,0.3481904761904762,0.7104846373139057,0.5631552670993509,0.46998692499702843,0.6056056056056056,0.3472945438080145,0.6120384420839656,0.4749791988589088,0.46467107553080406,0.6059678653404744,0.34674329501915707,0.5932584269662922,0.4549251653324051,0.44068845750442753,0.6339779733361438,0.3470726353938033,0.4694108466640656,0.3262951563816434,0,MLP,0.6971561093772397,0.2057846707891095
Calibration,0.6892399918715708,0.579482410666272,0.695166677511007,0.3030234762361541,1.0258997882851093,0.5275958840037418,0.6538461538461539,0.4080145719489982,0.6028368794326241,0.4864359214218896,0.014460009037505649,0.031192660550458717,0.008992805755395683,0.53125,0.24627202892001807,0.5939424197037777,0.7263593380614657,0.42323809523809525,0.688708321658728,0.5631552670993509,0.4343278259835968,0.5698198198198198,0.31175005659950195,0.6231527093596059,0.4749791988589088,0.47093630351548904,0.6128538638102525,0.3524904214559387,0.5920177383592018,0.4549251653324051,0.14479272339620694,0.26526848290035304,0.086442754325966,0.5977912361952262,0.3262951563816434,0,MLP,0.6971561093772397,0.2057846707891095
OCF,0.6693507417191628,0.31688323817933284,0.35794998590235755,0.0013145291948087408,0.003583285029246097,0.4864359214218896,0.6076923076923076,0.37158469945355194,0.6076923076923076,0.4864359214218896,0.24627202892001807,0.3394495412844037,0.2158273381294964,0.3394495412844037,0.24627202892001807,0.5631552670993509,0.6973995271867612,0.3900952380952381,0.6973995271867612,0.5631552670993509,0.4749791988589088,0.6108608608608609,0.35204890196966265,0.6108608608608609,0.4749791988589088,0.4549251653324051,0.5906656465187452,0.34163473818646234,0.5906656465187452,0.4549251653324051,0.32746436493062125,0.5096696000421563,0.23921698739216987,0.5078498293515359,0.3262951563816434,0,MLP,0.6971561093772397,0.2057846707891095
Unmitigated,0.6655108909633581,0.18920681529559735,0.1828508920662326,0.3089435002187468,1.0087705035573187,0.4484304932735426,0.5603603603603604,0.3375,0.622,0.4977578475336323,0.46448339483394835,0.6142322097378277,0.41554467564259484,0.3257199602780536,0.246309963099631,0.4893187552565181,0.6213445884835694,0.3226788432267884,0.7084908903403231,0.5579478553406224,0.5103529411764706,0.630272952853598,0.4022371364653244,0.5855232826187183,0.47411764705882353,0.4508086253369272,0.5796130952380952,0.34421182266009853,0.5822122571001495,0.4528301886792453,0.3211461258808732,0.5036149664889967,0.23269378357636225,0.5119909866409142,0.3264873619462775,1,MLP,0.6964678186196758,0.2063369049700494
DP,0.6565822061345018,0.00017801445990339726,0.11386462332958872,0.2533880201868209,0.8273692780015336,0.3650224215246637,0.46306306306306305,0.26785714285714285,0.6314496314496314,0.4977578475336323,0.36485239852398527,0.48314606741573035,0.3261933904528764,0.32616940581542353,0.246309963099631,0.3648444070647603,0.48567983117274643,0.21232876712328766,0.7427385892116183,0.5579478553406224,0.3649411764705882,0.4811414392059553,0.26017897091722597,0.6250805931656995,0.47411764705882353,0.3648921832884097,0.4806547619047619,0.26908866995073893,0.5964912280701754,0.4528301886792453,0.3648925722359103,0.5540661776347037,0.2731900741877718,0.49575030692227784,0.3264873619462775,1,MLP,0.6964678186196758,0.2063369049700494
EO,0.6087254715183844,0.10851299892309274,0.08215649943148395,0.2921631904494932,0.9539789914400787,0.5748878923766816,0.6918918918918919,0.4589285714285714,0.5990639625585024,0.4977578475336323,0.5064575645756457,0.6591760299625468,0.4565483476132191,0.3205828779599271,0.246309963099631,0.6149705634987385,0.7413325293940307,0.4554794520547945,0.6725929978118161,0.5579478553406224,0.5644705882352942,0.6836228287841191,0.4570469798657718,0.5741975823259692,0.47411764705882353,0.5660377358490566,0.7023809523809523,0.45320197044334976,0.5619047619047619,0.4528301886792453,0.5483726459794276,0.7344450894506307,0.45817344589409054,0.43727024224714867,0.3264873619462775,1,MLP,0.6964678186196758,0.2063369049700494
Calibration,0.6859846319933955,0.6167446674466744,0.7371581423130643,0.3366090268516408,1.0991047142232895,0.4896860986547085,0.6126126126126126,0.3678571428571429,0.6227106227106227,0.4977578475336323,0.0027675276752767526,0.00749063670411985,0.0012239902080783353,0.6666666666666666,0.246309963099631,0.6195121951219512,0.7446487790171842,0.4615677321156773,0.6706489275047516,0.5579478553406224,0.35764705882352943,0.4761786600496278,0.25078299776286356,0.63125,0.47411764705882353,0.4757412398921833,0.6123511904761905,0.3626847290640394,0.5828611898016998,0.4528301886792453,0.12808628680714693,0.23784896300596337,0.07487848554617549,0.6062684960990046,0.3264873619462775,1,MLP,0.6964678186196758,0.2063369049700494
OCF,0.6676573315552169,0.3097928737908069,0.3218980871438588,0.0022940634308627815,0.0074906367041198685,0.4977578475336323,0.6162162162162163,0.38035714285714284,0.6162162162162163,0.4977578475336323,0.2481549815498155,0.3651685393258427,0.20991432068543453,0.362453531598513,0.246309963099631,0.5579478553406224,0.6870666264697015,0.3949771689497717,0.6870666264697015,0.5579478553406224,0.47411764705882353,0.5937965260545905,0.3662192393736018,0.5937965260545905,0.47411764705882353,0.45316711590296493,0.5825892857142857,0.3460591133004926,0.5821561338289963,0.4528301886792453,0.3264873619462775,0.5095783418650061,0.23773343566129446,0.5095783418650061,0.3264873619462775,1,MLP,0.6964678186196758,0.2063369049700494
Unmitigated,0.6672382041023687,0.18384141060022674,0.16446450010342095,0.2818313787415946,0.9754980323625881,0.4157986111111111,0.5413005272407733,0.2933104631217839,0.6430062630480167,0.4939236111111111,0.44429097605893186,0.5856873822975518,0.39853747714808047,0.322279792746114,0.24447513812154695,0.5048881524440763,0.6387587822014051,0.330278732340588,0.7161142106990482,0.5660314830157415,0.50408042578356,0.6370500880946388,0.3862115127175368,0.5938526513374003,0.46989946777055,0.4717912552891396,0.6229135053110774,0.34057971014492755,0.6136023916292974,0.46473906911142454,0.3210467418438495,0.501056970721911,0.2340729770446595,0.5084191334191335,0.3257639666006714,2,MLP,0.6976229729107644,0.20566884278599773
DP,0.6579284943163777,0.0017795498481082972,0.11603225759165375,0.25522948239591137,0.8461604193404693,0.3645833333333333,0.4868189806678383,0.24528301886792453,0.6595238095238095,0.4939236111111111,0.3651012891344383,0.504708097928437,0.31992687385740404,0.3379571248423707,0.24447513812154695,0.3663628831814416,0.4909250585480094,0.20389461626575028,0.7584803256445047,0.5660314830157415,0.3648728562980485,0.4885476969544425,0.25524319500223114,0.6291734197730956,0.46989946777055,0.364950634696756,0.496206373292868,0.2509881422924901,0.6318840579710145,0.46473906911142454,0.36487905655504865,0.5522672021984991,0.2743405765646146,0.4930640747381334,0.3257639666006714,2,MLP,0.6976229729107644,0.20566884278599773
EO,0.6280053343493999,0.12540368415672232,0.11253677167819975,0.24619345805991064,0.816203354547339,0.5251736111111112,0.6537785588752196,0.3996569468267582,0.6148760330578512,0.4939236111111111,0.44659300184162065,0.5894538606403014,0.40036563071297987,0.32268041237113404,0.24447513812154695,0.571996685998343,0.7019906323185011,0.40244368079419623,0.6946697566628042,0.5660314830157415,0.5201655824955648,0.6526554241127611,0.40272199910754125,0.5895861755343338,0.46989946777055,0.5320874471086037,0.6783004552352049,0.4051383399209486,0.5924453280318092,0.46473906911142454,0.4912800206593785,0.6809533875911638,0.39963741286418303,0.4515349032800673,0.3257639666006714,2,MLP,0.6976229729107644,0.20566884278599773
Calibration,0.6877500476281196,0.553464672772852,0.6372779916819928,0.26847430291766505,0.8900708750667072,0.3211805555555556,0.45342706502636204,0.19210977701543738,0.6972972972972973,0.4939236111111111,0.037753222836095765,0.08286252354048965,0.02315661182205972,0.5365853658536586,0.24447513812154695,0.5912178956089478,0.7201405152224825,0.4230622374952272,0.6894618834080718,0.5660314830157415,0.4527498521584861,0.587213692423861,0.33355644801427936,0.6094566353187043,0.46989946777055,0.43511988716502115,0.58649468892261,0.30368906455862976,0.626418152350081,0.46473906911142454,0.14823104071619178,0.2668851072825283,0.09090212700763475,0.586527293844367,0.3257639666006714,2,MLP,0.6976229729107644,0.20566884278599773
OCF,0.6691179272242331,0.3217220449770446,0.33555892950863775,0.00032123992899560735,0.0007587253414262918,0.4939236111111111,0.6186291739894552,0.37221269296740994,0.6186291739894552,0.4939236111111111,0.24447513812154695,0.35969868173258,0.2071907373552712,0.35969868173258,0.24447513812154695,0.5661971830985916,0.6952576112412178,0.39786177930507827,0.6950541410594089,0.5660314830157415,0.470254287403903,0.6033224263780519,0.35229808121374384,0.6028672032193159,0.46989946777055,0.4650916784203103,0.6153262518968133,0.3346508563899868,0.6148597422289613,0.46473906911142454,0.325781182749419,0.5062889757953705,0.2385670147843628,0.5062622205781324,0.3257639666006714,2,MLP,0.6976229729107644,0.20566884278599773
Unmitigated,0.6663999491966723,0.19183533048208207,0.16258225276414337,0.27662642968269147,0.9205149919890134,0.45330915684496825,0.5634328358208955,0.3492063492063492,0.604,0.485947416137806,0.43518951801591016,0.5778210116731517,0.3900184842883549,0.3193548387096774,0.24052409920449228,0.4976123826774247,0.638235294117647,0.31874298540965207,0.7180675049636003,0.5598550963280092,0.5127042824764404,0.6393483709273183,0.397678124288641,0.593531875290833,0.47596325897650005,0.4579310344827586,0.6309794988610479,0.3139608338597599,0.6257530120481928,0.45413793103448274,0.32086895199435833,0.49794433902593294,0.23509587152449765,0.5064057893326186,0.32632140215689986,3,MLP,0.695377936874593,0.20640663101143528
DP,0.6561757795135581,0.0005395942101478757,0.12059666978541492,0.2601673589945122,0.8657450217441062,0.3653671804170444,0.47761194029850745,0.25925925925925924,0.6352357320099256,0.485947416137806,0.3649976602714085,0.5,0.32224276032039434,0.3294871794871795,0.24052409920449228,0.3648937921949613,0.49323529411764705,0.20164609053497942,0.756768953068592,0.5598550963280092,0.3649051652153167,0.48847117794486217,0.2526747097655361,0.6371363190585159,0.47596325897650005,0.36482758620689654,0.5269552012148823,0.229943145925458,0.6559546313799622,0.45413793103448274,0.3648841569342438,0.5461205987771452,0.27709551408073124,0.488403884227397,0.32632140215689986,3,MLP,0.695377936874593,0.20640663101143528
EO,0.6158633390487077,0.12009453536026077,0.11357613252616938,0.2820190124983265,0.9384596017395284,0.5548504079782411,0.6791044776119403,0.43738977072310403,0.5947712418300654,0.485947416137806,0.486195601310248,0.6381322957198443,0.43807763401109057,0.3156881616939365,0.24052409920449228,0.6062901366705088,0.74,0.43621399176954734,0.6833242802824552,0.5598550963280092,0.5530239770965049,0.680952380952381,0.43683132255861595,0.5860655737704918,0.47596325897650005,0.5782758620689655,0.7517084282460137,0.4339861023373342,0.590339892665474,0.45413793103448274,0.5252584323775779,0.7073055028462998,0.4370771312584574,0.43941973934114875,0.32632140215689986,3,MLP,0.695377936874593,0.20640663101143528
Calibration,0.6875214326538388,0.6020265370606767,0.7319237811856261,0.3208146564460067,1.1020529647482433,0.5421577515865821,0.667910447761194,0.42328042328042326,0.5986622073578596,0.485947416137806,0.003275620028076743,0.007782101167315175,0.0018484288354898336,0.5714285714285714,0.24052409920449228,0.6053021570887535,0.7397058823529412,0.43434343434343436,0.6841675734494015,0.5598550963280092,0.45425265418108074,0.5827067669172933,0.3375825176417027,0.6105567226890757,0.47596325897650005,0.45413793103448274,0.6287015945330297,0.30890713834491473,0.6287015945330297,0.45413793103448274,0.14998537986549476,0.26860636727809406,0.09252687211172671,0.5844036697247706,0.32632140215689986,3,MLP,0.695377936874593,0.20640663101143528
OCF,0.6682542706547279,0.3199896501780205,0.34249828336003657,0.0005466642466052992,0.0011764705882353343,0.485947416137806,0.5951492537313433,0.38271604938271603,0.5951492537313433,0.485947416137806,0.24052409920449228,0.3560311284046693,0.203943314849045,0.3560311284046693,0.24052409920449228,0.5605137493825127,0.6985294117647058,0.38496071829405165,0.6977085781433607,0.5598550963280092,0.47596325897650005,0.6015037593984962,0.36193944912360576,0.6015037593984962,0.47596325897650005,0.45413793103448274,0.6287015945330297,0.30890713834491473,0.6287015945330297,0.45413793103448274,0.3264590034228315,0.5044275774826059,0.24025327444021752,0.5042149631190727,0.32632140215689986,3,MLP,0.695377936874593,0.20640663101143528
Unmitigated,0.6660062234076332,0.18499026065896873,0.19682075641015287,0.30693034133871244,1.0394001215235935,0.4184641932700604,0.5456171735241503,0.3,0.6288659793814433,0.4823123382226057,0.4696261682242991,0.5901328273244781,0.4302541847489151,0.309452736318408,0.24626168224299066,0.5061091034245396,0.6299908564462054,0.34545454545454546,0.7028221693301598,0.5646188263637928,0.5039483129935391,0.6375821952453212,0.38396911898274294,0.5985280151946819,0.47307968413496054,0.46319753509072237,0.6001472754050073,0.34420985284708894,0.6023651145602366,0.46490927764464224,0.3211188427655709,0.5019947506561679,0.2334334283387622,0.5104077711357814,0.32650053131320056,4,MLP,0.6963935141246798,0.20583535217166604
DP,0.658842954213501,0.00014447028477865276,0.10646207077377728,0.2538384449308442,0.83582896638515,0.36496980155306297,0.4847942754919499,0.25333333333333335,0.640661938534279,0.4823123382226057,0.3649532710280374,0.5028462998102466,0.3199008059516429,0.3393085787451985,0.24626168224299066,0.3648253312682843,0.48156049984760746,0.2134387351778656,0.7452830188679245,0.5646188263637928,0.36491983728164634,0.49165402124430957,0.2511353315168029,0.6373770491803279,0.47307968413496054,0.36494351249572066,0.5036818851251841,0.24440179142674345,0.6416510318949343,0.46490927764464224,0.3649264731086964,0.5541207349081365,0.2732084690553746,0.49577306030433965,0.32650053131320056,4,MLP,0.6963935141246798,0.20583535217166604
EO,0.6491014161427574,0.10806060693785718,0.09831443270729678,0.20441917844158727,0.6731032041765391,0.4616048317515099,0.6046511627906976,0.3283333333333333,0.6317757009345795,0.4823123382226057,0.3775700934579439,0.5142314990512334,0.33292002479851207,0.3353960396039604,0.24626168224299066,0.4856307003958011,0.6110941786040841,0.3229249011857708,0.7104890148830617,0.5646188263637928,0.44508255563531945,0.5786545270612038,0.32515894641235243,0.6150537634408603,0.47307968413496054,0.4505306401917152,0.585419734904271,0.3333333333333333,0.6041033434650456,0.46490927764464224,0.41870908031398896,0.6125459317585302,0.32474043159609123,0.47765042979942696,0.32650053131320056,4,MLP,0.6963935141246798,0.20583535217166604
Calibration,0.6879532609385914,0.6075372681845742,0.7033555859248263,0.31833340935398635,1.0544208450302621,0.5323554788610871,0.6815742397137746,0.3933333333333333,0.6175040518638574,0.4823123382226057,0.012149532710280374,0.036053130929791274,0.0043397396156230625,0.7307692307692307,0.24626168224299066,0.6196868008948546,0.7394087168546175,0.4644268774703557,0.6737017495140238,0.5646188263637928,0.42725532424024887,0.5594334850784016,0.30858310626702995,0.6194343321198544,0.47307968413496054,0.37144813420061623,0.5125184094256259,0.24888035828534869,0.6414746543778802,0.46490927764464224,0.12624687210777089,0.23511811023622048,0.07346803745928339,0.6080640781971219,0.32650053131320056,4,MLP,0.6963935141246798,0.20583535217166604
OCF,0.6693592430304185,0.3183571441208021,0.3257071506523385,0.00023059847760952793,0.0005058168942841945,0.4823123382226057,0.627906976744186,0.3466666666666667,0.627906976744186,0.4823123382226057,0.24626168224299066,0.36432637571157495,0.20768753874767515,0.36432637571157495,0.24626168224299066,0.5646188263637928,0.6900335263639135,0.40197628458498025,0.6900335263639135,0.5646188263637928,0.47331897583153865,0.6049570055639858,0.35513169845594916,0.6046511627906976,0.47307968413496054,0.46490927764464224,0.601620029455081,0.34612923864363404,0.601620029455081,0.46490927764464224,0.32651767044870256,0.5090813648293964,0.23801404723127037,0.5090546428009028,0.32650053131320056,4,MLP,0.6963935141246798,0.20583535217166604
Unmitigated,0.6663406827880513,0.18439101477687747,0.17974763163283877,0.29426098550339497,0.9995412844036698,0.41347053320860616,0.5211538461538462,0.3114754098360656,0.6131221719457014,0.4864359214218896,0.45549028468142794,0.581651376146789,0.41426858513189446,0.314484126984127,0.24627202892001807,0.4969212847395573,0.6323877068557919,0.3222857142857143,0.7166778298727394,0.5631552670993509,0.5068346606442411,0.6403903903903904,0.3860086031242925,0.600140712945591,0.4749791988589088,0.44517925513400625,0.5692425401683244,0.34163473818646234,0.581704456606724,0.4549251653324051,0.3224436458673636,0.5039785002898245,0.2345209534990557,0.509998400255959,0.3262951563816434,0,XGBoost,0.6975603199046164,0.20554485289750105
DP,0.6571199959357854,0.0018412455571197306,0.1070791366906475,0.2530072484218226,0.8315640792070619,0.3648269410664172,0.4634615384615385,0.27140255009107467,0.617948717948718,0.4864359214218896,0.36511522819701764,0.5100917431192661,0.31774580335731417,0.34405940594059403,0.24627202892001807,0.36661674155433516,0.4875886524822695,0.21066666666666667,0.7489786654561961,0.5631552670993509,0.36491144657078334,0.48873873873873874,0.2528865745981435,0.636156351791531,0.4749791988589088,0.3647754959972154,0.48967100229533284,0.26053639846743293,0.6106870229007634,0.4549251653324051,0.3649822039581148,0.5520893713442588,0.2743606758205298,0.4935695105290432,0.3262951563816434,0,XGBoost,0.6975603199046164,0.20554485289750105
