accuracy,DPD,EOD,OCF_violation,OCF_violation_ratio_spread,TPR_AIAN_NH,FPR_AIAN_NH,rho_AIAN_NH,pi_AIAN_NH,TPR_Asian_NH,FPR_Asian_NH,rho_Asian_NH,pi_Asian_NH,TPR_Black_NH,FPR_Black_NH,rho_Black_NH,pi_Black_NH,TPR_Hispanic,FPR_Hispanic,rho_Hispanic,pi_Hispanic,TPR_Other_NH,FPR_Other_NH,rho_Other_NH,pi_Other_NH,TPR_White_NH,FPR_White_NH,rho_White_NH,pi_White_NH,bootstrap_id,method
0.6607845029923084,0.19666475994722438,0.20537356790363662,0.3406573946969894,1.110857211338041,0.5465338950593642,0.30844927044451986,0.4202950701691256,0.46977329974811083,0.6172885112670853,0.4417207991175389,0.48545923062764584,0.24912571323394073,0.6008208422555318,0.3056152193924517,0.47189091396408467,0.5632538193513803,0.6318922463804671,0.41459066803333483,0.5165160191188302,0.4690502105910747,0.5926673916420693,0.326081520380095,0.4449601662625563,0.4459300311742293,0.493124457889949,0.2363472312139023,0.3198512591716058,0.3252002875747746,0,Unmitigated
0.6531335412877595,0.0001546963771393295,0.1160050490066239,0.24932938066733806,0.8130436762103098,0.4764458062045193,0.26263997285374957,0.36308024469233535,0.46977329974811083,0.4817140746213521,0.3238141929157985,0.36315111356524943,0.24912571323394073,0.4835236735665001,0.2078091439091746,0.3631064057893326,0.5632538193513803,0.4735408364021591,0.2654752885600963,0.36306847759216315,0.4690502105910747,0.49805810160012426,0.25468867216804203,0.36321440942154487,0.4459300311742293,0.5435274704351689,0.2760884747335206,0.36305971304440554,0.3252002875747746,0,DP
0.6638403153862568,0.3141951122820067,0.325661099636731,6.306253671752198e-05,0.0001513393532763807,0.5951742627345844,0.3586698337292161,0.46977329974811083,0.46977329974811083,0.36313261913557443,0.21130040446133105,0.24912571323394073,0.24912571323394073,0.6887937187723054,0.4015035286897821,0.5633208255159474,0.5632538193513803,0.5835140997830802,0.36806453050492444,0.46912119634659977,0.4690502105910747,0.5939102066179898,0.32683170792698174,0.4459300311742293,0.4459300311742293,0.49986248915779896,0.24104216262508346,0.32521060724371964,0.3252002875747746,0,OCF
0.6174036517339132,0.11620342134240935,0.10599198190888859,0.25313474855754736,0.8254526842886074,0.650325545767905,0.4170342721411605,0.5266282835552357,0.46977329974811083,0.5966014037680089,0.4158597867385709,0.4608871709920854,0.24912571323394073,0.7025933856768974,0.4152347345811599,0.5770905923344948,0.5632538193513803,0.6346668011905362,0.4160613218057846,0.5185982679475651,0.4690502105910747,0.6885194966599347,0.41710427606901723,0.5381364738482854,0.4459300311742293,0.6826567094713237,0.41626862552187144,0.5028981070287265,0.3252002875747746,0,EO
0.6592273849561568,0.19460394224579003,0.1978933693577872,0.33233482581492696,1.075999647731166,0.5285714285714286,0.3126760563380282,0.418491921005386,0.49012567324955114,0.6164887743835112,0.4357370615648761,0.48091251954741976,0.2499310091067979,0.5985885759092828,0.31672407194795255,0.4743624342194036,0.5592700040480367,0.6321615557217651,0.41173319046343426,0.5158646032082538,0.47240477704755846,0.5929056603773585,0.34140830927576254,0.4555921052631579,0.45401589912280704,0.49349183578751954,0.23784369220708892,0.32126066096246375,0.3262960082052412,1,Unmitigated
0.6516297666101057,0.00010206629430842273,0.10752525930938503,0.24928621542924861,0.8071133662512738,0.4673992673992674,0.2658450704225352,0.3646319569120287,0.49012567324955114,0.4880382775119617,0.3235221976943831,0.36463986753748506,0.2499310091067979,0.48163339164002655,0.2159969383849981,0.36455943867224394,0.5592700040480367,0.4745948641236599,0.2660058933833378,0.3645443196004994,0.47240477704755846,0.49192452830188677,0.258692104932848,0.3645833333333333,0.45401589912280704,0.5440171300788996,0.277610323793565,0.36453780124317664,0.3262960082052412,1,DP
0.6621231672746116,0.309280740722821,0.3266133931465152,0.0001089309885659757,0.0003680529996319404,0.6087912087912087,0.376056338028169,0.49012567324955114,0.49012567324955114,0.35406698564593303,0.21535442727495707,0.2500229969644007,0.2499310091067979,0.6806803787924482,0.4052812858783008,0.5593037376872217,0.5592700040480367,0.5880329094988781,0.36896151442093045,0.4724518879702259,0.47240477704755846,0.5906415094339623,0.34052968495042046,0.45408442982456143,0.45401589912280704,0.4999156153748787,0.24224233940595274,0.3263201007757808,0.3262960082052412,1,OCF
0.6225373149493492,0.10937241454820174,0.09119855607962002,0.245617313555445,0.7952345716829005,0.6432234432234433,0.40316901408450706,0.5208258527827648,0.49012567324955114,0.5885167464114832,0.400784890851116,0.44770490295281024,0.2499310091067979,0.6797153024911032,0.4014542671259089,0.557077317501012,0.5592700040480367,0.6216404886561955,0.40110724171801054,0.505288201069418,0.47240477704755846,0.659622641509434,0.40240994100665245,0.5191885964912281,0.45401589912280704,0.6728091641702881,0.40096657845531364,0.48966772903430095,0.3262960082052412,1,EO
0.6608378463508062,0.19676829025374526,0.20416169536174433,0.34368275723976494,1.1382161473597012,0.5513392857142857,0.31959871013973484,0.43329074648658517,0.49060047453914946,0.6085972850678733,0.44144144144144143,0.48223817412111175,0.24406405300938708,0.6040736108629623,0.30243676742751385,0.47263012870056115,0.564232669108505,0.6300546448087432,0.4172348824690472,0.5182216774315214,0.4745179388053369,0.6036622276029056,0.32281553398058255,0.4513715710723192,0.457744527569964,0.49555131033172556,0.2372797460796971,0.3214533871777761,0.32591137681707794,2,Unmitigated
0.6528160212967008,0.0005761133362944815,0.11864364072293776,0.25616790812499346,0.8483825368632356,0.47507440476190477,0.25976352561805804,0.3653951450994707,0.49060047453914946,0.48227752639517346,0.3270026783540297,0.3648996870973679,0.24406405300938708,0.48579596212256565,0.20835903763109193,0.3648980140461709,0.564232669108505,0.47128663686040734,0.26870626233626416,0.3648342840978737,0.4745179388053369,0.5007566585956417,0.25012774655084313,0.36485175949016346,0.457744527569964,0.5464447423137408,0.27700582240887495,0.3648190317631762,0.32591137681707794,2,DP
