c,accuracy,DPD,OCF_violation,rho_AIAN_NH,TPR_AIAN_NH,FPR_AIAN_NH,PPV_AIAN_NH,rho_Asian_NH,TPR_Asian_NH,FPR_Asian_NH,PPV_Asian_NH,rho_Black_NH,TPR_Black_NH,FPR_Black_NH,PPV_Black_NH,rho_Hispanic,TPR_Hispanic,FPR_Hispanic,PPV_Hispanic,rho_Other_NH,TPR_Other_NH,FPR_Other_NH,PPV_Other_NH,rho_White_NH,TPR_White_NH,FPR_White_NH,PPV_White_NH,TPR_high_burden,rho_high_burden,model
1.0,0.6637717310681881,0.317597734997516,5.539655577030107e-05,0.4892818863879957,0.6097115735669952,0.3739069604756908,0.6097115735669952,0.24478301015697138,0.35194266314598266,0.21005012837755227,0.35194266314598266,0.5623807451544873,0.6866293606381713,0.40275334608030594,0.6865476190476191,0.4736042176256857,0.5864714436143007,0.37205630244518634,0.5864714436143007,0.4582701062215478,0.6023479831426851,0.33638910109498343,0.6023479831426851,0.326277306993892,0.5020449035522294,0.24115611185412816,0.502039611683233,0.6866293606381713,0.5623807451544873,LogisticRegression
1.05,0.6607159186742397,0.33242037336327357,0.0012720244438964824,0.5137549124687388,0.6338079591091639,0.3987408184679958,0.6036161335187761,0.2580794090489381,0.3670313089400226,0.22276561926885927,0.3481216457960644,0.5904997824122117,0.7121681152518157,0.43418738049713196,0.6781746031746032,0.4972808663231138,0.6105901820187535,0.3953351980510692,0.5815186246418338,0.48116981652641744,0.6259783263094522,0.3586707410236822,0.5961869266055045,0.34258928080118856,0.5212501317592495,0.2560669327915548,0.4964262051518863,0.7121681152518157,0.5904997824122117,LogisticRegression
1.1,0.6573730682083744,0.34936674210760915,8.584176090112276e-05,0.5382279385494819,0.6549835706462213,0.42637285764253235,0.5954198473282443,0.2692520775623269,0.3798566578649566,0.23340261645677957,0.3453360768175583,0.618618819669936,0.737885462555066,0.4653919694072658,0.6707251082251082,0.5209812629129165,0.634508348794063,0.41883966435080755,0.5768073662138755,0.504069526831287,0.648103552077062,0.38222561751973516,0.5892172961138479,0.3589046937764816,0.540012648887952,0.27119725571470865,0.49091588570114414,0.737885462555066,0.618618819669936,LogisticRegression
1.15,0.6533189729625377,0.3651462165518856,0.0001526204781204012,0.5627009646302251,0.6757940854326396,0.45435466946484787,0.5876190476190476,0.28162511542012925,0.3938136552244436,0.2452622569996332,0.3422950819672131,0.6467713319720149,0.7609834504107632,0.500038240917782,0.6616117178199886,0.54463416371797,0.6562202276487991,0.4442389244789317,0.570637481468562,0.5270382121671955,0.6714328717639976,0.40488922841864017,0.5838241067923047,0.37521666758377814,0.5581848845788975,0.28660833699169974,0.48537593605924784,0.7609834504107632,0.6467713319720149,LogisticRegression
1.2000000000000002,0.6494426889116939,0.38064059365626585,0.0005238681169899943,0.5871739907109682,0.7020810514786419,0.4770898915704792,0.5850319440219045,0.29418282548476454,0.4111655978875896,0.2562660471940335,0.3421217827997489,0.6748234191410304,0.7840219073699249,0.5345315487571701,0.6533062155860906,0.5683345603077727,0.6790352504638218,0.46873590183163405,0.5658532508774862,0.5499379224720651,0.6944611679711018,0.42768016297428063,0.5787031230402608,0.3915286413910747,0.5762727943501634,0.3020602558474308,0.4802273286251362,0.7840219073699249,0.6748234191410304,LogisticRegression
1.25,0.6453098487080746,0.3970410348097497,0.000120289508977473,0.6116470167917113,0.7232566630156991,0.5047219307450157,0.5785630841121495,0.3060018467220683,0.4258770275367786,0.26714757305294046,0.3406759203379602,0.703042881531818,0.8073580188117633,0.5690248565965583,0.6457480239977145,0.5920112090052008,0.7030035601464173,0.4921501398538302,0.5623972080709214,0.5728376327769348,0.7150812763395545,0.4525082760376878,0.5720650210716436,0.40784405436636767,0.5939074523031517,0.3177367813862316,0.4751239585792829,0.8073580188117633,0.703042881531818,LogisticRegression
1.3,0.6400009144575742,0.4128043311947324,6.461531639629136e-05,0.6361200428724545,0.7447973713033954,0.5320041972717734,0.5728727885425442,0.31819021237303785,0.44209732176537153,0.2780290989118474,0.3401044689495067,0.7309945435677703,0.8296225741159662,0.604282982791587,0.6381829005815817,0.6156878577026289,0.724364438650153,0.5179103130921231,0.5572012651392425,0.5957373430818044,0.733744732089103,0.4789915966386555,0.5644320944772491,0.4241766631816431,0.6099293770422684,0.33421984910514657,0.46915361975725045,0.8296225741159662,0.7309945435677703,LogisticRegression
1.35,0.6349434560399922,0.42864266669807083,7.910980198958977e-05,0.6605930689531976,0.768893756845564,0.5568380552640784,0.5694970254191455,0.3304709141274238,0.4507732930969445,0.29147817581611446,0.3338921486448729,0.7591135808254946,0.8518871294201691,0.6399235181644359,0.6310358513030824,0.639364506400057,0.746477460763175,0.5429937742488495,0.5529472941351261,0.6186370533866741,0.75316074653823,0.504838298955946,0.5579217304047274,0.44047144114895725,0.6263729313797829,0.35044257725959427,0.463978137809877,0.8518871294201691,0.7591135808254946,LogisticRegression
1.4,0.6293220821182902,0.4444810022014092,0.0001292306327306858,0.684887459807074,0.7897042716319824,0.5844700944386149,0.5641627543035994,0.3427516158818098,0.46397585816672954,0.3034600806944614,0.33135775862068967,0.787232618083219,0.8712346707941422,0.6793116634799236,0.6223157715695029,0.6630411550974851,0.7689414832271975,0.5677614364341784,0.5492478510028653,0.6415367636915437,0.7724262492474413,0.530812324929972,0.5517686270293517,0.45680404996423263,0.642120796879941,0.3670583671094141,0.4586369933144612,0.8712346707941422,0.787232618083219,LogisticRegression
1.4500000000000002,0.6235330576413091,0.4603193377047476,0.0003872925996114736,0.7093604858878171,0.8112449799196787,0.6117523609653726,0.5595567867036011,0.35503231763619575,0.4805733685401735,0.3143416065533684,0.33133940182054616,0.8153516553409433,0.8919514227884272,0.7169407265774379,0.6151414377796938,0.6867178037949132,0.7901519330090758,0.5936569520887847,0.5449389632396169,0.6645744240584909,0.7918422636965683,0.5569136745607334,0.5460300985988583,0.4733945963792439,0.6578264994202593,0.38407742804929096,0.4533883529001511,0.8919514227884272,0.8153516553409433,LogisticRegression
1.5,0.6173604690151292,0.4762834843558569,0.00011263359574127882,0.7338335119685602,0.8273092369477911,0.6442812172088143,0.5516066212268744,0.3672206832871653,0.4926442851754055,0.326568040102702,0.3283882323359316,0.8435041676430222,0.9111203714727943,0.7566347992351816,0.607389475355187,0.7104182003847158,0.8092062377776663,0.6215374898493188,0.5394618084572956,0.6874051593323217,0.8103552077062011,0.5833969951617011,0.5402368051374674,0.48941768007483627,0.6729313797828608,0.4005451816761784,0.44861461488191023,0.9111203714727943,0.8435041676430222,LogisticRegression
